customer_id,age,gender,city,district,registration_date,registration_year,registration_month,age_group
2745,23,Male,Karachi,Malir,2024-03-29,2024,3,18-25
2746,39,Female,Karachi,Karachi East,2025-09-10,2025,9,36-45
2747,48,Female,Karachi,Korangi,2024-07-05,2024,7,46-55
2748,25,Male,Karachi,Karachi West,2025-10-02,2025,10,18-25
2749,64,Female,Karachi,Karachi West,2024-08-17,2024,8,56+
2750,46,Male,Karachi,Karachi South,2024-08-01,2024,8,46-55
2751,22,Male,Karachi,Malir,2025-03-02,2025,3,18-25
2752,38,Male,Karachi,Karachi East,2024-01-18,2024,1,36-45
2753,37,Male,Karachi,Keamari,2024-02-26,2024,2,36-45
2754,58,Female,Karachi,Karachi South,2024-09-16,2024,9,56+
2755,45,Female,Karachi,Karachi Central,2025-11-19,2025,11,36-45
2756,41,Female,Karachi,Malir,2026-01-04,2026,1,36-45
2757,54,Female,Karachi,Karachi East,2024-07-17,2024,7,46-55
2758,21,Female,Karachi,Keamari,2024-02-12,2024,2,18-25
2759,39,Male,Karachi,Keamari,2025-09-16,2025,9,36-45
2760,58,Female,Karachi,Karachi East,2025-02-25,2025,2,56+
2761,55,Female,Karachi,Karachi West,2025-09-07,2025,9,46-55
2762,33,Female,Karachi,Karachi East,2025-09-29,2025,9,26-35
2763,55,Male,Karachi,Karachi West,2025-12-20,2025,12,46-55
2764,20,Female,Karachi,Karachi West,2025-05-14,2025,5,18-25
2765,27,Female,Karachi,Karachi Central,2025-06-28,2025,6,26-35
2766,27,Male,Karachi,Karachi Central,2024-02-05,2024,2,26-35
2767,64,Female,Karachi,Malir,2025-05-31,2025,5,56+
2768,34,Female,Karachi,Korangi,2024-08-25,2024,8,26-35
2769,33,Male,Karachi,Keamari,2024-01-30,2024,1,26-35
2770,37,Female,Karachi,Karachi South,2025-01-22,2025,1,36-45
2771,51,Male,Karachi,Karachi East,2025-07-05,2025,7,46-55
2772,35,Female,Karachi,Karachi Central,2024-10-19,2024,10,26-35
2773,65,Male,Karachi,Keamari,2025-02-13,2025,2,56+
2774,48,Female,Karachi,Karachi West,2025-02-15,2025,2,46-55
2775,64,Male,Karachi,Korangi,2025-12-08,2025,12,56+
2776,49,Female,Karachi,Karachi West,2025-02-24,2025,2,46-55
2777,49,Male,Karachi,Malir,2024-02-18,2024,2,46-55
2778,57,Female,Karachi,Malir,2025-08-17,2025,8,56+
2779,61,Female,Karachi,Karachi South,2024-05-07,2024,5,56+
2780,62,Female,Karachi,Korangi,2025-12-20,2025,12,56+
2781,41,Female,Karachi,Keamari,2025-12-20,2025,12,36-45
2782,32,Male,Karachi,Malir,2025-05-13,2025,5,26-35
2783,28,Female,Karachi,Karachi Central,2025-01-22,2025,1,26-35
2784,59,Male,Karachi,Karachi Central,2025-01-23,2025,1,56+
2785,54,Female,Karachi,Keamari,2025-06-18,2025,6,46-55
2786,37,Female,Karachi,Karachi West,2025-11-15,2025,11,36-45
2787,42,Female,Karachi,Karachi South,2024-09-23,2024,9,36-45
2788,46,Female,Karachi,Karachi East,2025-08-06,2025,8,46-55
2789,35,Female,Karachi,Karachi Central,2025-03-09,2025,3,26-35
2790,41,Female,Karachi,Korangi,2025-07-10,2025,7,36-45
2791,38,Male,Karachi,Karachi South,2024-04-06,2024,4,36-45
2792,36,Male,Karachi,Karachi South,2024-04-30,2024,4,36-45
2793,52,Male,Karachi,Karachi Central,2024-06-27,2024,6,46-55
2794,26,Male,Karachi,Korangi,2025-03-21,2025,3,26-35
2795,28,Female,Karachi,Karachi South,2025-11-02,2025,11,26-35
2796,56,Female,Karachi,Keamari,2024-09-19,2024,9,56+
2797,41,Male,Karachi,Karachi Central,2024-08-03,2024,8,36-45
2798,47,Male,Karachi,Karachi South,2024-01-15,2024,1,46-55
2799,34,Female,Karachi,Korangi,2025-12-06,2025,12,26-35
2800,63,Female,Karachi,Karachi Central,2025-08-19,2025,8,56+
2801,46,Female,Karachi,Karachi East,2025-03-30,2025,3,46-55
2802,38,Male,Karachi,Korangi,2025-01-13,2025,1,36-45
2803,26,Female,Karachi,Karachi South,2024-09-18,2024,9,26-35
2804,26,Female,Karachi,Karachi South,2024-09-05,2024,9,26-35
2805,59,Female,Karachi,Karachi East,2024-11-11,2024,11,56+
2806,44,Female,Karachi,Karachi South,2025-01-14,2025,1,36-45
2807,38,Female,Karachi,Karachi East,2025-04-06,2025,4,36-45
2808,33,Female,Karachi,Keamari,2025-10-06,2025,10,26-35
2809,51,Female,Karachi,Korangi,2025-11-07,2025,11,46-55
2810,33,Female,Karachi,Karachi South,2024-07-01,2024,7,26-35
2811,57,Female,Karachi,Karachi Central,2024-08-07,2024,8,56+
2812,21,Male,Karachi,Keamari,2025-10-15,2025,10,18-25
2813,22,Female,Karachi,Korangi,2024-11-03,2024,11,18-25
2814,51,Female,Karachi,Karachi West,2025-02-04,2025,2,46-55
2815,23,Female,Karachi,Karachi South,2025-12-27,2025,12,18-25
2816,46,Female,Karachi,Karachi East,2025-07-06,2025,7,46-55
2817,61,Male,Karachi,Keamari,2025-08-22,2025,8,56+
2818,56,Male,Karachi,Karachi South,2024-12-08,2024,12,56+
2819,63,Male,Karachi,Keamari,2024-07-15,2024,7,56+
2820,36,Female,Karachi,Karachi West,2025-08-11,2025,8,36-45
2821,56,Male,Karachi,Karachi West,2024-10-04,2024,10,56+
2822,22,Male,Karachi,Karachi South,2024-02-01,2024,2,18-25
2823,46,Female,Karachi,Karachi West,2025-10-11,2025,10,46-55
2824,29,Female,Karachi,Karachi West,2025-06-06,2025,6,26-35
2825,47,Male,Karachi,Keamari,2025-12-16,2025,12,46-55
2826,36,Female,Karachi,Korangi,2025-10-07,2025,10,36-45
2827,57,Male,Karachi,Karachi East,2025-10-04,2025,10,56+
2828,57,Female,Karachi,Karachi South,2025-06-20,2025,6,56+
2829,43,Male,Karachi,Keamari,2025-05-09,2025,5,36-45
2830,20,Female,Karachi,Karachi East,2024-07-05,2024,7,18-25
2831,37,Male,Karachi,Karachi Central,2024-10-26,2024,10,36-45
2832,41,Female,Karachi,Karachi West,2024-10-20,2024,10,36-45
2833,52,Female,Karachi,Korangi,2025-08-25,2025,8,46-55
2834,61,Male,Karachi,Malir,2024-02-20,2024,2,56+
2835,61,Male,Karachi,Karachi West,2024-01-16,2024,1,56+
2836,58,Female,Karachi,Korangi,2024-10-12,2024,10,56+
2837,57,Female,Karachi,Karachi Central,2024-03-09,2024,3,56+
2838,35,Male,Karachi,Karachi South,2025-10-06,2025,10,26-35
2839,24,Female,Karachi,Karachi West,2024-04-23,2024,4,18-25
2840,40,Female,Karachi,Malir,2024-10-31,2024,10,36-45
2841,34,Female,Karachi,Karachi East,2025-01-09,2025,1,26-35
2842,31,Female,Karachi,Keamari,2024-10-11,2024,10,26-35
2843,48,Male,Karachi,Karachi South,2025-04-17,2025,4,46-55
2844,39,Male,Karachi,Karachi South,2025-03-31,2025,3,36-45
2845,24,Male,Karachi,Karachi East,2025-08-31,2025,8,18-25
2846,46,Female,Karachi,Keamari,2024-07-05,2024,7,46-55
2847,23,Male,Karachi,Karachi South,2025-11-06,2025,11,18-25
2848,20,Female,Karachi,Karachi Central,2025-02-17,2025,2,18-25
2849,65,Female,Karachi,Malir,2024-04-07,2024,4,56+
2850,53,Male,Karachi,Karachi Central,2024-02-14,2024,2,46-55
2851,40,Male,Karachi,Keamari,2025-09-03,2025,9,36-45
2852,57,Male,Karachi,Karachi Central,2025-07-05,2025,7,56+
2853,18,Female,Karachi,Karachi East,2024-03-21,2024,3,18-25
2854,36,Female,Karachi,Karachi South,2024-03-15,2024,3,36-45
2855,48,Female,Karachi,Karachi West,2025-07-15,2025,7,46-55
2856,51,Male,Karachi,Korangi,2025-02-06,2025,2,46-55
2857,27,Female,Karachi,Karachi South,2024-11-16,2024,11,26-35
2858,42,Female,Karachi,Malir,2024-10-09,2024,10,36-45
2859,41,Female,Karachi,Karachi Central,2026-01-02,2026,1,36-45
2860,21,Male,Karachi,Korangi,2024-06-18,2024,6,18-25
2861,59,Female,Karachi,Karachi South,2024-10-14,2024,10,56+
2862,41,Female,Karachi,Karachi East,2024-01-27,2024,1,36-45
2863,65,Male,Karachi,Karachi Central,2024-05-31,2024,5,56+
2864,62,Male,Karachi,Karachi East,2024-02-07,2024,2,56+
2865,19,Female,Karachi,Karachi Central,2025-10-26,2025,10,18-25
2866,24,Male,Karachi,Karachi East,2024-12-09,2024,12,18-25
2867,29,Female,Karachi,Karachi East,2024-05-29,2024,5,26-35
2868,50,Female,Karachi,Korangi,2025-04-05,2025,4,46-55
2869,37,Male,Karachi,Malir,2025-09-14,2025,9,36-45
2870,27,Male,Karachi,Keamari,2025-11-15,2025,11,26-35
2871,40,Male,Karachi,Karachi East,2024-06-11,2024,6,36-45
2872,64,Male,Karachi,Korangi,2025-07-15,2025,7,56+
2873,64,Male,Karachi,Malir,2025-07-23,2025,7,56+
2874,35,Male,Karachi,Karachi West,2024-02-21,2024,2,26-35
2875,63,Male,Karachi,Karachi West,2024-04-09,2024,4,56+
2876,32,Female,Karachi,Karachi Central,2025-04-07,2025,4,26-35
2877,18,Female,Karachi,Karachi West,2024-06-13,2024,6,18-25
2878,24,Female,Karachi,Malir,2025-08-01,2025,8,18-25
2879,52,Female,Karachi,Keamari,2025-07-14,2025,7,46-55
2880,46,Female,Karachi,Korangi,2024-12-24,2024,12,46-55
2881,64,Male,Karachi,Karachi South,2025-03-18,2025,3,56+
2882,57,Male,Karachi,Keamari,2025-11-07,2025,11,56+
2883,37,Female,Karachi,Karachi Central,2025-04-18,2025,4,36-45
2884,49,Male,Karachi,Keamari,2024-06-27,2024,6,46-55
2885,50,Male,Karachi,Karachi South,2025-11-25,2025,11,46-55
2886,41,Female,Karachi,Karachi East,2024-11-25,2024,11,36-45
2887,41,Female,Karachi,Keamari,2025-04-15,2025,4,36-45
2888,35,Male,Karachi,Malir,2024-02-22,2024,2,26-35
2889,63,Female,Karachi,Malir,2024-01-25,2024,1,56+
2890,24,Female,Karachi,Karachi East,2025-09-02,2025,9,18-25
2891,53,Male,Karachi,Korangi,2025-04-09,2025,4,46-55
2892,55,Male,Karachi,Karachi West,2024-05-19,2024,5,46-55
2893,52,Female,Karachi,Karachi East,2024-02-22,2024,2,46-55
2894,46,Female,Karachi,Karachi South,2025-09-25,2025,9,46-55
2895,38,Male,Karachi,Karachi East,2024-04-09,2024,4,36-45
2896,48,Male,Karachi,Malir,2025-10-21,2025,10,46-55
2897,41,Female,Karachi,Malir,2025-06-11,2025,6,36-45
2898,43,Female,Karachi,Malir,2025-04-05,2025,4,36-45
2899,30,Male,Karachi,Korangi,2024-09-15,2024,9,26-35
2900,61,Male,Karachi,Karachi South,2024-05-06,2024,5,56+
2901,65,Female,Karachi,Karachi Central,2025-02-04,2025,2,56+
2902,57,Male,Karachi,Keamari,2025-08-28,2025,8,56+
2903,42,Male,Karachi,Malir,2024-02-20,2024,2,36-45
2904,27,Female,Karachi,Korangi,2025-10-31,2025,10,26-35
2905,32,Male,Karachi,Karachi Central,2024-02-29,2024,2,26-35
2906,46,Male,Karachi,Karachi East,2025-01-19,2025,1,46-55
2907,41,Male,Karachi,Karachi South,2025-08-02,2025,8,36-45
2908,21,Male,Karachi,Karachi South,2025-02-20,2025,2,18-25
2909,21,Male,Karachi,Korangi,2024-01-24,2024,1,18-25
2910,42,Male,Karachi,Karachi Central,2025-03-19,2025,3,36-45
2911,24,Female,Karachi,Karachi East,2024-11-22,2024,11,18-25
2912,65,Female,Karachi,Karachi West,2025-05-01,2025,5,56+
2913,33,Male,Karachi,Keamari,2024-11-11,2024,11,26-35
2914,56,Female,Karachi,Korangi,2025-05-07,2025,5,56+
2915,58,Female,Karachi,Karachi East,2024-04-25,2024,4,56+
2916,56,Male,Karachi,Karachi South,2024-11-10,2024,11,56+
2917,40,Male,Karachi,Karachi South,2025-07-25,2025,7,36-45
2918,37,Male,Karachi,Karachi West,2025-10-24,2025,10,36-45
2919,52,Male,Karachi,Karachi Central,2025-12-10,2025,12,46-55
2920,55,Female,Karachi,Malir,2025-06-22,2025,6,46-55
2921,30,Female,Karachi,Korangi,2024-08-12,2024,8,26-35
2922,24,Male,Karachi,Malir,2025-12-18,2025,12,18-25
2923,40,Male,Karachi,Karachi South,2025-07-15,2025,7,36-45
2924,35,Female,Karachi,Karachi East,2024-10-02,2024,10,26-35
2925,36,Female,Karachi,Malir,2025-10-28,2025,10,36-45
2926,39,Female,Karachi,Malir,2024-06-01,2024,6,36-45
2927,47,Male,Karachi,Malir,2025-04-29,2025,4,46-55
2928,18,Male,Karachi,Karachi Central,2024-08-08,2024,8,18-25
2929,40,Female,Karachi,Karachi Central,2024-06-14,2024,6,36-45
2930,64,Female,Karachi,Karachi South,2024-11-28,2024,11,56+
2931,19,Male,Karachi,Karachi Central,2025-07-06,2025,7,18-25
2932,24,Male,Karachi,Karachi South,2024-06-05,2024,6,18-25
2933,44,Female,Karachi,Karachi South,2024-07-22,2024,7,36-45
2934,58,Female,Karachi,Karachi West,2025-06-06,2025,6,56+
2935,43,Male,Karachi,Karachi East,2024-05-06,2024,5,36-45
2936,23,Male,Karachi,Korangi,2025-07-30,2025,7,18-25
2937,22,Male,Karachi,Karachi South,2024-02-20,2024,2,18-25
2938,50,Female,Karachi,Karachi East,2024-03-16,2024,3,46-55
2939,35,Male,Karachi,Karachi West,2024-03-26,2024,3,26-35
2940,22,Male,Karachi,Malir,2025-10-02,2025,10,18-25
2941,25,Male,Karachi,Karachi West,2024-02-08,2024,2,18-25
2942,41,Female,Karachi,Keamari,2025-01-01,2025,1,36-45
2943,55,Female,Karachi,Malir,2024-08-14,2024,8,46-55
2944,46,Male,Karachi,Malir,2024-04-28,2024,4,46-55
2945,63,Female,Karachi,Karachi West,2025-12-16,2025,12,56+
2946,51,Female,Karachi,Karachi West,2025-03-05,2025,3,46-55
2947,63,Female,Karachi,Karachi East,2024-04-05,2024,4,56+
2948,61,Female,Karachi,Korangi,2024-01-19,2024,1,56+
2949,44,Male,Karachi,Karachi South,2024-05-31,2024,5,36-45
2950,64,Male,Karachi,Korangi,2025-04-07,2025,4,56+
2951,55,Female,Karachi,Korangi,2024-03-10,2024,3,46-55
2952,42,Male,Karachi,Keamari,2025-06-05,2025,6,36-45
2953,55,Male,Karachi,Malir,2024-07-31,2024,7,46-55
2954,53,Male,Karachi,Korangi,2025-02-17,2025,2,46-55
2955,65,Male,Karachi,Malir,2024-07-07,2024,7,56+
2956,51,Female,Karachi,Korangi,2025-10-01,2025,10,46-55
2957,23,Female,Karachi,Karachi Central,2025-10-21,2025,10,18-25
2958,61,Female,Karachi,Karachi South,2025-09-10,2025,9,56+
2959,26,Male,Karachi,Keamari,2025-01-12,2025,1,26-35
2960,24,Female,Karachi,Karachi West,2025-03-25,2025,3,18-25
2961,18,Male,Karachi,Karachi Central,2024-06-30,2024,6,18-25
2962,32,Female,Karachi,Karachi South,2026-01-01,2026,1,26-35
2963,23,Male,Karachi,Karachi Central,2025-08-11,2025,8,18-25
2964,42,Female,Karachi,Malir,2024-09-28,2024,9,36-45
2965,27,Male,Karachi,Malir,2025-02-12,2025,2,26-35
2966,50,Male,Karachi,Karachi Central,2024-09-25,2024,9,46-55
2967,44,Male,Karachi,Karachi South,2024-03-14,2024,3,36-45
2968,47,Male,Karachi,Malir,2025-02-09,2025,2,46-55
2969,37,Female,Karachi,Karachi West,2024-11-30,2024,11,36-45
2970,26,Female,Karachi,Malir,2025-04-11,2025,4,26-35
2971,27,Male,Karachi,Karachi Central,2024-09-16,2024,9,26-35
2972,42,Female,Karachi,Malir,2025-03-25,2025,3,36-45
2973,49,Female,Karachi,Malir,2025-09-07,2025,9,46-55
2974,47,Male,Karachi,Karachi South,2024-06-09,2024,6,46-55
2975,34,Female,Karachi,Karachi East,2025-05-10,2025,5,26-35
2976,23,Female,Karachi,Karachi West,2025-09-29,2025,9,18-25
2977,25,Female,Karachi,Malir,2024-11-03,2024,11,18-25
2978,47,Male,Karachi,Malir,2025-02-12,2025,2,46-55
2979,44,Female,Karachi,Korangi,2024-09-21,2024,9,36-45
2980,62,Male,Karachi,Karachi East,2024-05-11,2024,5,56+
2981,63,Female,Karachi,Karachi South,2024-01-09,2024,1,56+
2982,57,Male,Karachi,Karachi East,2024-06-06,2024,6,56+
2983,37,Female,Karachi,Korangi,2024-12-19,2024,12,36-45
2984,27,Male,Karachi,Karachi West,2024-03-16,2024,3,26-35
2985,22,Male,Karachi,Karachi West,2025-12-04,2025,12,18-25
2986,22,Male,Karachi,Karachi Central,2024-08-29,2024,8,18-25
2987,35,Female,Karachi,Malir,2025-11-07,2025,11,26-35
2988,48,Male,Karachi,Karachi West,2025-06-12,2025,6,46-55
2989,42,Male,Karachi,Karachi Central,2024-11-15,2024,11,36-45
2990,32,Male,Karachi,Korangi,2025-08-26,2025,8,26-35
2991,28,Female,Karachi,Karachi South,2025-04-12,2025,4,26-35
2992,55,Female,Karachi,Keamari,2025-08-14,2025,8,46-55
2993,29,Female,Karachi,Malir,2025-10-05,2025,10,26-35
2994,20,Female,Karachi,Malir,2024-11-10,2024,11,18-25
2995,56,Female,Karachi,Karachi South,2024-01-19,2024,1,56+
2996,42,Male,Karachi,Karachi West,2024-08-12,2024,8,36-45
2997,49,Female,Karachi,Karachi West,2024-09-28,2024,9,46-55
2998,35,Male,Karachi,Karachi South,2025-11-22,2025,11,26-35
2999,50,Male,Karachi,Karachi South,2025-03-27,2025,3,46-55
3000,40,Female,Karachi,Karachi East,2024-05-01,2024,5,36-45
3001,42,Female,Karachi,Karachi East,2024-09-02,2024,9,36-45
3002,65,Male,Karachi,Malir,2025-08-19,2025,8,56+
3003,56,Male,Karachi,Karachi West,2025-01-12,2025,1,56+
3004,57,Female,Karachi,Karachi South,2025-08-15,2025,8,56+
3005,43,Male,Karachi,Keamari,2025-07-03,2025,7,36-45
3006,34,Female,Karachi,Karachi East,2024-03-31,2024,3,26-35
3007,63,Male,Karachi,Korangi,2024-05-09,2024,5,56+
3008,40,Female,Karachi,Karachi Central,2025-06-06,2025,6,36-45
3009,53,Male,Karachi,Karachi East,2024-05-16,2024,5,46-55
3010,50,Male,Karachi,Malir,2025-04-05,2025,4,46-55
3011,36,Male,Karachi,Malir,2025-05-20,2025,5,36-45
3012,26,Male,Karachi,Malir,2025-08-11,2025,8,26-35
3013,61,Female,Karachi,Keamari,2024-02-08,2024,2,56+
3014,31,Male,Karachi,Karachi South,2024-09-07,2024,9,26-35
3015,44,Female,Karachi,Malir,2024-12-22,2024,12,36-45
3016,24,Male,Karachi,Karachi East,2024-04-30,2024,4,18-25
3017,30,Male,Karachi,Keamari,2024-07-29,2024,7,26-35
3018,29,Female,Karachi,Karachi South,2024-03-14,2024,3,26-35
3019,60,Female,Karachi,Malir,2024-08-09,2024,8,56+
3020,65,Female,Karachi,Korangi,2025-05-01,2025,5,56+
3021,41,Female,Karachi,Karachi South,2025-06-09,2025,6,36-45
3022,32,Female,Karachi,Karachi South,2024-05-17,2024,5,26-35
3023,52,Male,Karachi,Karachi West,2024-06-06,2024,6,46-55
3024,23,Female,Karachi,Karachi Central,2024-09-27,2024,9,18-25
3025,50,Female,Karachi,Karachi West,2025-09-21,2025,9,46-55
3026,65,Female,Karachi,Keamari,2024-05-16,2024,5,56+
3027,59,Male,Karachi,Karachi East,2025-05-18,2025,5,56+
3028,28,Female,Karachi,Karachi East,2025-12-13,2025,12,26-35
3029,43,Male,Karachi,Karachi East,2025-03-16,2025,3,36-45
3030,24,Male,Karachi,Korangi,2025-12-19,2025,12,18-25
3031,64,Female,Karachi,Keamari,2024-11-01,2024,11,56+
3032,35,Female,Karachi,Karachi Central,2024-05-28,2024,5,26-35
3033,63,Male,Karachi,Malir,2025-12-16,2025,12,56+
3034,46,Male,Karachi,Karachi South,2025-04-08,2025,4,46-55
3035,43,Female,Karachi,Keamari,2024-11-27,2024,11,36-45
3036,51,Female,Karachi,Keamari,2024-09-13,2024,9,46-55
3037,45,Male,Karachi,Keamari,2024-12-31,2024,12,36-45
3038,65,Female,Karachi,Karachi West,2025-03-17,2025,3,56+
3039,37,Male,Karachi,Malir,2025-01-28,2025,1,36-45
3040,20,Female,Karachi,Karachi West,2024-03-24,2024,3,18-25
3041,56,Male,Karachi,Karachi Central,2024-04-22,2024,4,56+
3042,21,Female,Karachi,Keamari,2025-12-22,2025,12,18-25
3043,26,Female,Karachi,Keamari,2024-12-29,2024,12,26-35
3044,23,Male,Karachi,Keamari,2024-07-04,2024,7,18-25
3045,52,Female,Karachi,Karachi Central,2024-07-03,2024,7,46-55
3046,29,Male,Karachi,Karachi West,2026-01-06,2026,1,26-35
3047,49,Female,Karachi,Karachi South,2024-03-29,2024,3,46-55
3048,52,Female,Karachi,Karachi South,2025-10-27,2025,10,46-55
3049,32,Male,Karachi,Karachi South,2025-03-11,2025,3,26-35
3050,51,Male,Karachi,Karachi South,2025-04-28,2025,4,46-55
3051,28,Female,Karachi,Korangi,2024-03-08,2024,3,26-35
3052,46,Female,Karachi,Karachi West,2026-01-06,2026,1,46-55
3053,56,Female,Karachi,Karachi South,2025-06-02,2025,6,56+
3054,37,Female,Karachi,Malir,2024-10-22,2024,10,36-45
3055,62,Male,Karachi,Karachi South,2026-01-03,2026,1,56+
3056,35,Female,Karachi,Korangi,2025-01-04,2025,1,26-35
3057,18,Male,Karachi,Malir,2025-05-30,2025,5,18-25
3058,20,Male,Karachi,Karachi Central,2025-12-19,2025,12,18-25
3059,26,Male,Karachi,Karachi South,2024-04-13,2024,4,26-35
3060,56,Male,Karachi,Karachi Central,2025-09-12,2025,9,56+
3061,54,Male,Karachi,Karachi West,2025-10-13,2025,10,46-55
3062,54,Male,Karachi,Karachi Central,2024-12-28,2024,12,46-55
3063,44,Female,Karachi,Karachi South,2025-07-14,2025,7,36-45
3064,46,Female,Karachi,Malir,2024-12-31,2024,12,46-55
3065,51,Female,Karachi,Malir,2025-06-22,2025,6,46-55
3066,43,Male,Karachi,Malir,2025-05-07,2025,5,36-45
3067,61,Male,Karachi,Karachi West,2025-06-13,2025,6,56+
3068,35,Female,Karachi,Karachi Central,2024-05-29,2024,5,26-35
3069,56,Male,Karachi,Keamari,2025-11-25,2025,11,56+
3070,46,Male,Karachi,Malir,2025-01-03,2025,1,46-55
3071,50,Female,Karachi,Malir,2024-10-09,2024,10,46-55
3072,50,Female,Karachi,Karachi East,2025-02-06,2025,2,46-55
3073,61,Male,Karachi,Karachi West,2025-10-06,2025,10,56+
3074,55,Male,Karachi,Karachi East,2025-01-04,2025,1,46-55
3075,23,Male,Karachi,Malir,2025-11-12,2025,11,18-25
3076,64,Male,Karachi,Karachi South,2024-04-15,2024,4,56+
3077,44,Male,Karachi,Karachi Central,2024-07-10,2024,7,36-45
3078,41,Male,Karachi,Korangi,2024-11-03,2024,11,36-45
3079,61,Male,Karachi,Karachi Central,2024-08-24,2024,8,56+
3080,25,Male,Karachi,Korangi,2024-12-20,2024,12,18-25
3081,25,Male,Karachi,Keamari,2024-03-09,2024,3,18-25
3082,65,Female,Karachi,Karachi West,2025-04-29,2025,4,56+
3083,35,Female,Karachi,Karachi West,2024-08-30,2024,8,26-35
3084,62,Male,Karachi,Karachi West,2025-03-12,2025,3,56+
3085,28,Male,Karachi,Karachi East,2024-12-18,2024,12,26-35
3086,31,Female,Karachi,Karachi East,2025-03-08,2025,3,26-35
3087,27,Female,Karachi,Malir,2024-06-14,2024,6,26-35
3088,36,Male,Karachi,Karachi East,2024-05-23,2024,5,36-45
3089,33,Female,Karachi,Karachi West,2024-04-13,2024,4,26-35
3090,59,Female,Karachi,Keamari,2025-07-02,2025,7,56+
3091,21,Male,Karachi,Karachi East,2024-11-13,2024,11,18-25
3092,65,Female,Karachi,Keamari,2025-11-07,2025,11,56+
3093,64,Male,Karachi,Keamari,2025-04-28,2025,4,56+
3094,18,Female,Karachi,Malir,2025-07-28,2025,7,18-25
3095,38,Male,Karachi,Karachi West,2024-01-17,2024,1,36-45
3096,25,Male,Karachi,Malir,2024-03-12,2024,3,18-25
3097,20,Male,Karachi,Keamari,2024-11-01,2024,11,18-25
3098,39,Female,Karachi,Karachi South,2024-07-24,2024,7,36-45
3099,62,Female,Karachi,Malir,2024-09-06,2024,9,56+
3100,56,Female,Karachi,Karachi South,2025-11-20,2025,11,56+
3101,57,Female,Karachi,Karachi South,2025-08-22,2025,8,56+
3102,31,Female,Karachi,Karachi West,2024-04-23,2024,4,26-35
3103,37,Male,Karachi,Keamari,2025-01-13,2025,1,36-45
3104,23,Male,Karachi,Karachi South,2024-09-14,2024,9,18-25
3105,61,Male,Karachi,Karachi East,2025-08-31,2025,8,56+
3106,28,Female,Karachi,Karachi South,2025-03-03,2025,3,26-35
3107,23,Female,Karachi,Karachi East,2025-09-25,2025,9,18-25
3108,65,Female,Karachi,Korangi,2024-03-26,2024,3,56+
3109,39,Female,Karachi,Malir,2024-05-12,2024,5,36-45
3110,61,Female,Karachi,Keamari,2024-09-02,2024,9,56+
3111,25,Female,Karachi,Karachi West,2025-07-12,2025,7,18-25
3112,62,Male,Karachi,Keamari,2025-05-16,2025,5,56+
3113,52,Male,Karachi,Keamari,2025-08-11,2025,8,46-55
3114,49,Male,Karachi,Karachi South,2025-12-20,2025,12,46-55
3115,35,Male,Karachi,Karachi East,2025-10-19,2025,10,26-35
3116,44,Male,Karachi,Karachi West,2025-09-01,2025,9,36-45
3117,65,Female,Karachi,Karachi East,2024-08-15,2024,8,56+
3118,59,Male,Karachi,Karachi West,2024-03-28,2024,3,56+
3119,37,Male,Karachi,Korangi,2024-07-19,2024,7,36-45
3120,20,Female,Karachi,Karachi East,2025-05-28,2025,5,18-25
3121,61,Male,Karachi,Karachi East,2025-09-08,2025,9,56+
3122,46,Female,Karachi,Karachi East,2025-05-08,2025,5,46-55
3123,53,Male,Karachi,Korangi,2024-03-07,2024,3,46-55
3124,54,Female,Karachi,Keamari,2024-08-29,2024,8,46-55
3125,33,Female,Karachi,Korangi,2024-03-14,2024,3,26-35
3126,50,Male,Karachi,Karachi Central,2025-07-08,2025,7,46-55
3127,19,Male,Karachi,Karachi Central,2025-09-10,2025,9,18-25
3128,21,Female,Karachi,Keamari,2025-05-09,2025,5,18-25
3129,55,Female,Karachi,Karachi Central,2025-09-26,2025,9,46-55
3130,52,Female,Karachi,Korangi,2024-05-31,2024,5,46-55
3131,18,Female,Karachi,Karachi South,2024-09-05,2024,9,18-25
3132,21,Male,Karachi,Korangi,2024-08-31,2024,8,18-25
3133,22,Male,Karachi,Korangi,2025-06-21,2025,6,18-25
3134,57,Female,Karachi,Keamari,2024-09-16,2024,9,56+
3135,56,Female,Karachi,Karachi Central,2025-06-30,2025,6,56+
3136,59,Female,Karachi,Keamari,2024-07-05,2024,7,56+
3137,40,Female,Karachi,Keamari,2025-09-13,2025,9,36-45
3138,59,Female,Karachi,Karachi South,2025-11-19,2025,11,56+
3139,62,Male,Karachi,Korangi,2025-11-07,2025,11,56+
3140,24,Female,Karachi,Karachi South,2024-09-20,2024,9,18-25
3141,46,Female,Karachi,Karachi South,2025-05-30,2025,5,46-55
3142,27,Male,Karachi,Malir,2024-05-19,2024,5,26-35
3143,47,Female,Karachi,Keamari,2024-01-16,2024,1,46-55
3144,27,Male,Karachi,Malir,2024-02-08,2024,2,26-35
3145,60,Male,Karachi,Karachi East,2024-11-14,2024,11,56+
3146,51,Male,Karachi,Keamari,2024-10-15,2024,10,46-55
3147,33,Male,Karachi,Korangi,2024-02-16,2024,2,26-35
3148,29,Male,Karachi,Karachi Central,2025-04-23,2025,4,26-35
3149,59,Female,Karachi,Korangi,2026-01-06,2026,1,56+
3150,56,Male,Karachi,Keamari,2024-08-10,2024,8,56+
3151,42,Female,Karachi,Keamari,2024-10-22,2024,10,36-45
