order_detail_id,order_id,product_id,quantity,unit_price,line_total
17134,7452,68,5,103.13,515.64
17135,3070,31,1,356.75,356.75
17136,4335,76,2,116.19,232.39
17137,10037,97,3,676.03,2028.1
17138,3883,16,2,224.77,449.54
17139,139,70,4,354.95,1419.81
17140,4685,55,5,456.18,2280.88
17141,3726,97,3,676.03,2028.1
17142,5563,50,4,581.18,2324.71
17143,5116,33,4,93.94,375.75
17144,142,70,1,354.95,354.95
17145,737,4,3,529.53,1588.59
17146,7014,51,1,153.49,153.49
17147,3702,7,1,593.63,593.63
17148,9845,31,5,356.75,1783.76
17149,5013,82,2,463.39,926.79
17150,1217,71,4,493.94,1975.76
17151,4064,3,3,257.3,771.9
17152,4596,19,1,604.02,604.02
17153,1179,20,5,673.87,3369.33
17154,9403,23,1,81.55,81.55
17155,4992,79,1,258.53,258.53
17156,5401,3,3,257.3,771.9
17157,3753,21,3,184.38,553.13
17158,10900,5,4,451.11,1804.43
17159,2185,78,3,630.73,1892.2
17160,8100,67,3,385.66,1156.99
17161,244,1,5,163.76,818.78
17162,5045,89,1,279.32,279.32
17163,9463,87,1,152.82,152.82
17164,3132,57,5,589.69,2948.44
17165,916,70,4,354.95,1419.81
17166,10308,30,2,172.82,345.64
17167,9845,28,3,637.83,1913.49
17168,3377,55,1,456.18,456.18
17169,8741,7,5,593.63,2968.15
17170,5526,46,5,510.28,2551.42
17171,6683,86,4,632.95,2531.82
17172,6130,94,2,479.66,959.32
17173,11213,68,4,103.13,412.51
17174,6768,69,2,588.48,1176.95
17175,5748,84,4,323.32,1293.29
17176,10493,87,2,152.82,305.64
17177,4710,88,5,148.72,743.6
17178,5280,1,2,163.76,327.51
17179,1221,16,3,224.77,674.32
17180,2152,58,2,442.36,884.72
17181,3705,30,4,172.82,691.27
17182,3350,12,1,187.52,187.52
17183,5378,67,2,385.66,771.33
17184,10890,12,2,187.52,375.04
17185,7247,4,5,529.53,2647.64
17186,3481,50,2,581.18,1162.36
17187,10669,77,2,208.62,417.24
17188,9394,89,4,279.32,1117.27
17189,384,80,4,184.19,736.78
17190,11450,76,3,116.19,348.58
17191,2003,30,1,172.82,172.82
17192,6774,79,4,258.53,1034.11
17193,7575,58,3,442.36,1327.08
17194,10790,95,4,608.08,2432.31
17195,9437,3,4,257.3,1029.2
17196,7148,96,4,649.68,2598.71
17197,8585,72,5,374.36,1871.82
17198,6294,20,1,673.87,673.87
17199,7677,5,4,451.11,1804.43
17200,4082,62,4,542.6,2170.41
17201,4771,68,5,103.13,515.64
17202,410,28,1,637.83,637.83
17203,8173,70,3,354.95,1064.86
17204,5377,83,2,187.85,375.7
17205,7375,88,3,148.72,446.16
17206,8168,37,1,615.48,615.48
17207,2789,87,2,152.82,305.64
17208,8203,9,5,636.87,3184.33
17209,888,28,4,637.83,2551.33
17210,5825,60,4,611.43,2445.73
17211,3703,4,1,529.53,529.53
17212,9927,57,1,589.69,589.69
17213,11217,28,4,637.83,2551.33
17214,6185,47,3,107.36,322.08
17215,5861,54,4,585.07,2340.28
17216,11416,40,4,700.86,2803.43
17217,632,86,3,632.95,1898.86
17218,8458,60,3,611.43,1834.3
17219,5638,24,1,362.95,362.95
17220,8062,48,5,281.46,1407.3
17221,7775,80,5,184.19,920.97
17222,111,4,1,529.53,529.53
17223,8123,82,4,463.39,1853.57
17224,2909,100,1,371.01,371.01
17225,1780,79,5,258.53,1292.64
17226,3354,75,1,616.48,616.48
17227,4975,86,2,632.95,1265.91
17228,6485,36,3,453.16,1359.48
17229,11428,39,3,251.86,755.59
17230,8917,29,1,426.48,426.48
17231,2213,92,5,655.59,3277.94
17232,4879,73,2,403.41,806.81
17233,8778,21,5,184.38,921.88
17234,10538,90,5,702.3,3511.51
17235,11674,69,1,588.48,588.48
17236,10904,61,4,540.28,2161.1
17237,6718,77,3,208.62,625.86
17238,2622,45,3,507.14,1521.41
17239,5691,83,3,187.85,563.54
17240,6054,66,1,678.42,678.42
17241,5611,86,1,632.95,632.95
17242,10873,70,4,354.95,1419.81
17243,1508,25,4,124.64,498.58
17244,10195,31,5,356.75,1783.76
17245,11378,78,3,630.73,1892.2
17246,1780,75,5,616.48,3082.42
17247,2291,23,4,81.55,326.21
17248,6779,64,5,479.66,2398.31
17249,3232,36,5,453.16,2265.79
17250,8016,37,2,615.48,1230.95
17251,654,69,3,588.48,1765.43
17252,1830,29,1,426.48,426.48
17253,8659,15,1,362.32,362.32
17254,663,80,5,184.19,920.97
17255,9720,24,1,362.95,362.95
17256,6567,24,1,362.95,362.95
17257,1885,52,4,633.85,2535.4
17258,1155,27,2,388.81,777.62
17259,3800,71,5,493.94,2469.7
17260,979,12,1,187.52,187.52
17261,9990,88,1,148.72,148.72
17262,3254,69,4,588.48,2353.91
17263,10863,94,1,479.66,479.66
17264,1397,27,3,388.81,1166.43
17265,6578,59,1,277.98,277.98
17266,10149,16,2,224.77,449.54
17267,1130,47,5,107.36,536.8
17268,5705,46,5,510.28,2551.42
17269,9710,23,4,81.55,326.21
17270,9668,5,3,451.11,1353.33
17271,7787,53,5,181.25,906.25
17272,4820,96,3,649.68,1949.03
17273,4697,49,1,255.58,255.58
17274,5725,45,5,507.14,2535.69
17275,11064,49,1,255.58,255.58
17276,11553,27,5,388.81,1944.04
17277,10047,36,3,453.16,1359.48
17278,3360,1,1,163.76,163.76
17279,4766,64,1,479.66,479.66
17280,2202,65,2,626.54,1253.08
17281,7057,34,4,401.43,1605.7
17282,4332,79,5,258.53,1292.64
17283,5491,69,4,588.48,2353.91
17284,579,69,2,588.48,1176.95
17285,1231,33,3,93.94,281.81
17286,5700,64,4,479.66,1918.65
17287,2449,31,2,356.75,713.5
17288,10663,14,2,447.52,895.04
17289,9192,28,5,637.83,3189.16
17290,3025,55,3,456.18,1368.53
17291,10531,59,3,277.98,833.95
17292,2953,19,1,604.02,604.02
17293,2834,35,1,197.75,197.75
17294,11477,64,4,479.66,1918.65
17295,994,100,4,371.01,1484.03
17296,2573,21,4,184.38,737.5
17297,11523,94,4,479.66,1918.65
17298,3037,18,1,131.18,131.18
17299,8955,10,3,361.51,1084.52
17300,177,37,2,615.48,1230.95
17301,9391,43,3,512.98,1538.93
17302,7386,24,2,362.95,725.9
17303,3894,70,2,354.95,709.9
17304,9814,70,2,354.95,709.9
17305,7706,89,4,279.32,1117.27
17306,9586,52,4,633.85,2535.4
17307,9354,46,2,510.28,1020.57
17308,11970,94,1,479.66,479.66
17309,11336,11,1,545.92,545.92
17310,4023,11,1,545.92,545.92
17311,2473,80,4,184.19,736.78
17312,6680,54,4,585.07,2340.28
17313,7230,84,2,323.32,646.65
17314,2501,5,4,451.11,1804.43
17315,2704,23,2,81.55,163.11
17316,11467,79,1,258.53,258.53
17317,503,76,4,116.19,464.77
17318,9263,70,5,354.95,1774.76
17319,1722,32,5,625.49,3127.44
17320,2815,34,4,401.43,1605.7
17321,1137,19,2,604.02,1208.04
17322,8247,19,2,604.02,1208.04
17323,3667,68,5,103.13,515.64
17324,4132,20,2,673.87,1347.73
17325,4853,74,1,295.26,295.26
17326,9891,27,3,388.81,1166.43
17327,10354,75,2,616.48,1232.97
17328,4302,49,1,255.58,255.58
17329,4672,74,3,295.26,885.79
17330,5985,60,4,611.43,2445.73
17331,5283,41,3,277.64,832.92
17332,1713,10,5,361.51,1807.54
17333,5161,62,2,542.6,1085.2
17334,8672,88,3,148.72,446.16
17335,6361,64,5,479.66,2398.31
17336,8810,47,4,107.36,429.44
17337,9781,33,1,93.94,93.94
17338,637,31,1,356.75,356.75
17339,9644,75,1,616.48,616.48
17340,5821,49,2,255.58,511.17
17341,9175,77,4,208.62,834.47
17342,10226,64,2,479.66,959.32
17343,9678,37,5,615.48,3077.38
17344,1455,49,2,255.58,511.17
17345,7118,4,2,529.53,1059.06
17346,5325,43,4,512.98,2051.91
17347,7701,78,5,630.73,3153.66
17348,3717,59,5,277.98,1389.92
17349,8627,9,5,636.87,3184.33
17350,9919,97,1,676.03,676.03
17351,7124,37,4,615.48,2461.91
17352,2,68,5,103.13,515.64
17353,11107,73,2,403.41,806.81
17354,3830,18,1,131.18,131.18
17355,2168,80,5,184.19,920.97
17356,1141,78,2,630.73,1261.46
17357,9075,35,5,197.75,988.75
17358,11379,6,5,429.71,2148.55
17359,9716,39,3,251.86,755.59
17360,1964,36,5,453.16,2265.79
17361,10459,56,5,102.07,510.34
17362,8090,76,1,116.19,116.19
17363,6943,2,2,575.59,1151.18
17364,7958,48,5,281.46,1407.3
17365,1861,2,5,575.59,2877.95
17366,8023,88,5,148.72,743.6
17367,7338,94,5,479.66,2398.31
17368,7290,19,1,604.02,604.02
17369,6728,13,1,237.95,237.95
17370,5254,56,3,102.07,306.21
17371,11682,67,5,385.66,1928.32
17372,710,65,2,626.54,1253.08
17373,7880,42,3,235.76,707.28
17374,92,21,4,184.38,737.5
17375,11650,78,2,630.73,1261.46
17376,10820,74,1,295.26,295.26
17377,6559,70,1,354.95,354.95
17378,3741,47,3,107.36,322.08
17379,693,15,2,362.32,724.65
17380,10039,77,3,208.62,625.86
17381,9990,17,2,697.8,1395.6
17382,8972,82,5,463.39,2316.97
17383,3931,82,4,463.39,1853.57
17384,4627,96,3,649.68,1949.03
17385,10931,61,5,540.28,2701.38
17386,6387,51,2,153.49,306.98
17387,9280,45,4,507.14,2028.55
17388,1314,54,2,585.07,1170.14
17389,11229,10,2,361.51,723.02
17390,157,83,2,187.85,375.7
17391,251,53,1,181.25,181.25
17392,2954,26,2,478.7,957.39
17393,10265,25,5,124.64,623.22
17394,11075,100,3,371.01,1113.02
17395,11550,72,3,374.36,1123.09
17396,825,59,2,277.98,555.97
17397,2286,44,5,744.58,3722.92
17398,11643,5,5,451.11,2255.54
17399,7179,83,5,187.85,939.24
17400,5912,55,5,456.18,2280.88
17401,11768,87,3,152.82,458.46
17402,4368,91,4,382.35,1529.41
17403,506,12,3,187.52,562.55
17404,7484,66,3,678.42,2035.26
17405,1116,36,2,453.16,906.32
17406,4369,51,1,153.49,153.49
17407,11596,10,1,361.51,361.51
17408,1036,28,2,637.83,1275.66
17409,380,15,3,362.32,1086.97
17410,2952,85,5,738.47,3692.35
17411,8162,11,3,545.92,1637.78
17412,1147,93,1,621.07,621.07
17413,10150,20,4,673.87,2695.46
17414,4048,67,2,385.66,771.33
17415,7339,49,5,255.58,1277.92
17416,6371,62,3,542.6,1627.81
17417,6251,58,2,442.36,884.72
17418,11736,23,2,81.55,163.11
17419,7234,79,4,258.53,1034.11
17420,964,17,3,697.8,2093.4
17421,6211,32,1,625.49,625.49
17422,1542,89,5,279.32,1396.59
17423,4647,94,1,479.66,479.66
17424,8154,54,5,585.07,2925.35
17425,9836,55,3,456.18,1368.53
17426,6269,92,4,655.59,2622.35
17427,10264,89,4,279.32,1117.27
17428,10427,46,3,510.28,1530.86
17429,6458,48,4,281.46,1125.84
17430,9269,93,4,621.07,2484.3
17431,6306,76,2,116.19,232.39
17432,4661,88,2,148.72,297.44
17433,11322,55,3,456.18,1368.53
17434,1470,40,1,700.86,700.86
17435,595,87,3,152.82,458.46
17436,255,43,3,512.98,1538.93
17437,9522,87,1,152.82,152.82
17438,2316,72,1,374.36,374.36
17439,6766,14,1,447.52,447.52
17440,11341,3,2,257.3,514.6
17441,9399,2,3,575.59,1726.77
17442,2818,84,4,323.32,1293.29
17443,8319,93,3,621.07,1863.22
17444,1882,84,1,323.32,323.32
17445,2002,83,4,187.85,751.39
17446,758,50,3,581.18,1743.53
17447,4444,47,3,107.36,322.08
17448,5552,70,3,354.95,1064.86
17449,4125,88,4,148.72,594.88
17450,3768,45,2,507.14,1014.28
17451,1894,85,4,738.47,2953.88
17452,1948,76,2,116.19,232.39
17453,6755,34,1,401.43,401.43
17454,6133,69,3,588.48,1765.43
17455,4350,100,1,371.01,371.01
17456,6579,44,3,744.58,2233.75
17457,3635,10,5,361.51,1807.54
17458,4261,83,4,187.85,751.39
17459,9420,8,3,345.11,1035.34
17460,8518,60,2,611.43,1222.87
17461,7032,81,2,334.21,668.41
17462,3156,43,4,512.98,2051.91
17463,8981,25,1,124.64,124.64
17464,11348,91,2,382.35,764.71
17465,10280,51,2,153.49,306.98
17466,1986,57,5,589.69,2948.44
17467,99,66,3,678.42,2035.26
17468,9117,89,5,279.32,1396.59
17469,11725,23,4,81.55,326.21
17470,5386,32,2,625.49,1250.98
17471,3470,63,1,149.61,149.61
17472,5821,88,2,148.72,297.44
17473,1980,4,1,529.53,529.53
17474,6602,37,5,615.48,3077.38
17475,299,22,5,377.33,1886.67
17476,6270,41,5,277.64,1388.21
17477,5805,54,2,585.07,1170.14
17478,1852,20,1,673.87,673.87
17479,3974,29,2,426.48,852.97
17480,10920,83,3,187.85,563.54
17481,7883,99,2,453.88,907.76
17482,7974,30,5,172.82,864.09
17483,11357,80,3,184.19,552.58
17484,4701,37,3,615.48,1846.43
17485,7268,73,4,403.41,1613.62
17486,6866,77,4,208.62,834.47
17487,711,23,1,81.55,81.55
17488,2914,49,1,255.58,255.58
17489,2014,76,4,116.19,464.77
17490,11587,86,2,632.95,1265.91
17491,6466,100,4,371.01,1484.03
17492,11462,18,5,131.18,655.88
17493,349,14,2,447.52,895.04
17494,1026,50,2,581.18,1162.36
17495,6923,66,1,678.42,678.42
17496,725,49,5,255.58,1277.92
17497,3196,35,2,197.75,395.5
17498,4302,86,2,632.95,1265.91
17499,2567,29,3,426.48,1279.45
17500,3652,99,2,453.88,907.76
17501,11523,83,5,187.85,939.24
17502,11816,83,1,187.85,187.85
17503,4330,92,1,655.59,655.59
17504,1904,48,2,281.46,562.92
17505,650,25,4,124.64,498.58
17506,8583,85,4,738.47,2953.88
17507,2937,28,5,637.83,3189.16
17508,7284,26,3,478.7,1436.09
17509,5895,55,3,456.18,1368.53
17510,1235,92,2,655.59,1311.17
17511,9029,13,1,237.95,237.95
17512,5494,38,3,378.62,1135.86
17513,2041,40,1,700.86,700.86
17514,7419,20,5,673.87,3369.33
17515,6131,88,4,148.72,594.88
17516,6511,41,3,277.64,832.92
17517,7953,52,3,633.85,1901.55
17518,8751,74,2,295.26,590.53
17519,4571,68,4,103.13,412.51
17520,7933,83,4,187.85,751.39
17521,11605,42,2,235.76,471.52
17522,10488,73,5,403.41,2017.03
17523,10342,84,3,323.32,969.97
17524,5903,23,1,81.55,81.55
17525,4792,91,3,382.35,1147.06
17526,4389,97,3,676.03,2028.1
17527,5872,93,1,621.07,621.07
17528,9956,20,5,673.87,3369.33
17529,11928,93,5,621.07,3105.38
17530,3092,98,4,350.07,1400.26
17531,8054,87,1,152.82,152.82
17532,9750,27,2,388.81,777.62
17533,2065,71,3,493.94,1481.82
17534,2571,66,5,678.42,3392.09
17535,4922,43,5,512.98,2564.89
17536,3502,90,2,702.3,1404.6
17537,617,74,1,295.26,295.26
17538,502,43,3,512.98,1538.93
17539,1188,75,3,616.48,1849.46
17540,2014,79,4,258.53,1034.11
17541,2967,10,4,361.51,1446.03
17542,67,23,3,81.55,244.66
17543,9472,86,2,632.95,1265.91
17544,3223,34,4,401.43,1605.7
17545,9888,16,4,224.77,899.09
17546,3384,22,1,377.33,377.33
17547,6774,45,1,507.14,507.14
17548,9289,8,1,345.11,345.11
17549,10207,75,3,616.48,1849.46
17550,2022,78,4,630.73,2522.93
17551,1950,98,3,350.07,1050.2
17552,3954,62,2,542.6,1085.2
17553,1918,44,4,744.58,2978.33
17554,6338,90,2,702.3,1404.6
17555,7998,8,3,345.11,1035.34
17556,455,79,3,258.53,775.58
17557,5742,77,3,208.62,625.86
17558,11058,16,1,224.77,224.77
17559,9018,17,4,697.8,2791.2
17560,781,3,4,257.3,1029.2
17561,1393,40,1,700.86,700.86
17562,1459,56,5,102.07,510.34
17563,3162,37,2,615.48,1230.95
17564,11785,70,2,354.95,709.9
17565,2646,5,3,451.11,1353.33
17566,2777,92,3,655.59,1966.76
17567,8336,55,2,456.18,912.35
17568,2024,93,4,621.07,2484.3
17569,7528,53,3,181.25,543.75
17570,9404,16,5,224.77,1123.86
17571,3204,39,2,251.86,503.72
17572,5277,9,5,636.87,3184.33
17573,9615,96,4,649.68,2598.71
17574,11386,73,2,403.41,806.81
17575,300,63,4,149.61,598.46
17576,7179,85,5,738.47,3692.35
17577,3248,65,2,626.54,1253.08
17578,14,66,1,678.42,678.42
17579,4584,66,4,678.42,2713.67
17580,10459,12,3,187.52,562.55
17581,1714,60,1,611.43,611.43
17582,5141,59,4,277.98,1111.93
17583,5842,74,2,295.26,590.53
17584,9790,42,3,235.76,707.28
17585,11145,61,1,540.28,540.28
17586,960,67,3,385.66,1156.99
17587,1952,69,3,588.48,1765.43
17588,10517,63,5,149.61,748.07
17589,4784,1,5,163.76,818.78
17590,291,9,1,636.87,636.87
17591,2991,93,5,621.07,3105.38
17592,2123,47,4,107.36,429.44
17593,7428,19,3,604.02,1812.06
17594,11712,83,2,187.85,375.7
17595,6348,64,4,479.66,1918.65
17596,1791,80,4,184.19,736.78
17597,12,94,1,479.66,479.66
17598,5659,53,2,181.25,362.5
17599,10801,53,4,181.25,725.0
17600,9541,93,5,621.07,3105.38
17601,8919,46,4,510.28,2041.14
17602,8545,37,5,615.48,3077.38
17603,1113,8,1,345.11,345.11
17604,771,91,5,382.35,1911.76
17605,11604,67,3,385.66,1156.99
17606,5419,70,4,354.95,1419.81
17607,9805,87,4,152.82,611.29
17608,4374,34,5,401.43,2007.13
17609,7244,69,2,588.48,1176.95
17610,3967,85,2,738.47,1476.94
17611,10727,63,5,149.61,748.07
17612,7127,44,5,744.58,3722.92
17613,9727,24,3,362.95,1088.85
17614,1179,4,1,529.53,529.53
17615,5854,97,3,676.03,2028.1
17616,8604,91,4,382.35,1529.41
17617,10683,56,1,102.07,102.07
17618,8323,79,1,258.53,258.53
17619,10481,69,2,588.48,1176.95
17620,3485,86,1,632.95,632.95
17621,1661,57,4,589.69,2358.76
17622,9660,31,3,356.75,1070.25
17623,3122,1,5,163.76,818.78
17624,2016,89,3,279.32,837.95
17625,62,48,1,281.46,281.46
17626,1473,64,5,479.66,2398.31
17627,9064,96,3,649.68,1949.03
17628,6098,56,5,102.07,510.34
17629,8387,60,1,611.43,611.43
17630,7790,1,4,163.76,655.02
17631,3600,82,4,463.39,1853.57
17632,2841,77,1,208.62,208.62
17633,3379,81,3,334.21,1002.62
17634,5866,55,1,456.18,456.18
17635,11783,67,1,385.66,385.66
17636,5872,86,5,632.95,3164.78
17637,2945,55,2,456.18,912.35
17638,10330,24,3,362.95,1088.85
17639,11392,15,2,362.32,724.65
17640,8251,86,5,632.95,3164.78
17641,2354,65,1,626.54,626.54
17642,3888,47,5,107.36,536.8
17643,489,66,2,678.42,1356.84
17644,4498,34,2,401.43,802.85
17645,572,38,3,378.62,1135.86
17646,11783,41,1,277.64,277.64
17647,4864,75,2,616.48,1232.97
17648,3180,11,3,545.92,1637.78
17649,3447,93,5,621.07,3105.38
17650,11645,40,3,700.86,2102.58
17651,7381,3,3,257.3,771.9
17652,3720,17,1,697.8,697.8
17653,1104,73,3,403.41,1210.22
17654,849,98,1,350.07,350.07
17655,10272,32,3,625.49,1876.46
17656,6317,55,1,456.18,456.18
17657,4552,62,1,542.6,542.6
17658,7853,78,1,630.73,630.73
17659,7439,64,5,479.66,2398.31
17660,6220,38,5,378.62,1893.1
17661,4105,4,5,529.53,2647.64
17662,4248,91,4,382.35,1529.41
17663,9479,17,2,697.8,1395.6
17664,4819,79,2,258.53,517.06
17665,9012,99,4,453.88,1815.51
17666,4427,2,2,575.59,1151.18
17667,7036,4,5,529.53,2647.64
17668,3020,26,5,478.7,2393.48
17669,9341,40,5,700.86,3504.29
17670,10303,33,4,93.94,375.75
17671,5424,46,5,510.28,2551.42
17672,2160,85,2,738.47,1476.94
17673,11873,90,2,702.3,1404.6
17674,9183,48,2,281.46,562.92
17675,592,32,1,625.49,625.49
17676,6552,96,5,649.68,3248.38
17677,1629,31,4,356.75,1427.0
17678,6913,37,1,615.48,615.48
17679,2326,7,5,593.63,2968.15
17680,2195,43,3,512.98,1538.93
17681,5176,83,1,187.85,187.85
17682,11113,38,2,378.62,757.24
17683,3270,34,1,401.43,401.43
17684,4411,28,2,637.83,1275.66
17685,8969,84,1,323.32,323.32
17686,10102,78,5,630.73,3153.66
17687,852,74,5,295.26,1476.32
17688,226,35,5,197.75,988.75
17689,2181,84,5,323.32,1616.62
17690,3669,54,2,585.07,1170.14
17691,4341,39,5,251.86,1259.31
17692,10837,48,5,281.46,1407.3
17693,5245,53,5,181.25,906.25
17694,9791,69,3,588.48,1765.43
17695,2702,13,2,237.95,475.9
17696,2927,13,2,237.95,475.9
17697,9489,9,4,636.87,2547.46
17698,1199,83,1,187.85,187.85
17699,10608,1,3,163.76,491.26
17700,9827,93,1,621.07,621.07
17701,4816,100,3,371.01,1113.02
17702,7534,45,3,507.14,1521.41
17703,9093,83,2,187.85,375.7
17704,11962,98,2,350.07,700.13
17705,3875,88,1,148.72,148.72
17706,4287,50,5,581.18,2905.89
17707,6782,38,3,378.62,1135.86
17708,11417,34,4,401.43,1605.7
17709,9666,42,2,235.76,471.52
17710,4205,40,5,700.86,3504.29
17711,7799,94,3,479.66,1438.99
17712,9936,74,4,295.26,1181.05
17713,4924,29,3,426.48,1279.45
17714,7355,5,4,451.11,1804.43
17715,6795,34,5,401.43,2007.13
17716,8777,73,5,403.41,2017.03
17717,1457,82,1,463.39,463.39
17718,11813,46,5,510.28,2551.42
17719,3079,72,2,374.36,748.73
17720,8379,57,2,589.69,1179.38
17721,9452,10,1,361.51,361.51
17722,6236,46,2,510.28,1020.57
17723,10113,1,5,163.76,818.78
17724,618,40,2,700.86,1401.72
17725,10212,12,2,187.52,375.04
17726,2435,97,3,676.03,2028.1
17727,1220,6,2,429.71,859.42
17728,8454,26,4,478.7,1914.79
17729,4720,100,4,371.01,1484.03
17730,5208,10,2,361.51,723.02
17731,6571,50,1,581.18,581.18
17732,2698,89,5,279.32,1396.59
17733,11596,74,5,295.26,1476.32
17734,2159,13,1,237.95,237.95
17735,2112,19,3,604.02,1812.06
17736,7467,56,1,102.07,102.07
17737,7221,55,5,456.18,2280.88
17738,7626,15,2,362.32,724.65
17739,11769,81,4,334.21,1336.82
17740,8313,6,5,429.71,2148.55
17741,3532,30,4,172.82,691.27
17742,5308,34,5,401.43,2007.13
17743,8483,46,5,510.28,2551.42
17744,9021,36,1,453.16,453.16
17745,7413,78,2,630.73,1261.46
17746,11524,75,3,616.48,1849.46
17747,1978,15,1,362.32,362.32
17748,4992,14,3,447.52,1342.56
17749,4747,98,4,350.07,1400.26
17750,4106,52,5,633.85,3169.24
17751,8296,38,4,378.62,1514.48
17752,9524,10,4,361.51,1446.03
17753,10746,33,1,93.94,93.94
17754,2091,92,4,655.59,2622.35
17755,1820,11,5,545.92,2729.62
17756,8322,23,4,81.55,326.21
17757,1446,69,4,588.48,2353.91
17758,6652,25,4,124.64,498.58
17759,5721,76,4,116.19,464.77
17760,7362,19,2,604.02,1208.04
17761,8336,58,1,442.36,442.36
17762,2893,98,3,350.07,1050.2
17763,5594,5,1,451.11,451.11
17764,5082,66,1,678.42,678.42
17765,9750,10,1,361.51,361.51
17766,2712,42,2,235.76,471.52
17767,6624,18,2,131.18,262.35
17768,11045,13,1,237.95,237.95
17769,2749,72,2,374.36,748.73
17770,4383,15,2,362.32,724.65
17771,10774,21,5,184.38,921.88
17772,8277,93,4,621.07,2484.3
17773,4881,70,4,354.95,1419.81
17774,10060,86,1,632.95,632.95
17775,7201,92,3,655.59,1966.76
17776,10095,55,4,456.18,1824.71
17777,10007,88,4,148.72,594.88
17778,7807,49,2,255.58,511.17
17779,7865,36,2,453.16,906.32
17780,4084,77,2,208.62,417.24
17781,11929,20,5,673.87,3369.33
17782,2355,41,4,277.64,1110.56
17783,3685,5,4,451.11,1804.43
17784,1889,54,3,585.07,1755.21
17785,8215,31,5,356.75,1783.76
17786,2379,36,1,453.16,453.16
17787,11291,74,1,295.26,295.26
17788,418,69,2,588.48,1176.95
17789,4697,57,5,589.69,2948.44
17790,277,28,3,637.83,1913.49
17791,6441,66,3,678.42,2035.26
17792,8729,64,5,479.66,2398.31
17793,7254,36,1,453.16,453.16
17794,8796,51,5,153.49,767.44
17795,6597,56,3,102.07,306.21
17796,10753,96,2,649.68,1299.35
17797,2144,23,5,81.55,407.77
17798,4516,48,5,281.46,1407.3
17799,3934,7,5,593.63,2968.15
17800,3128,61,3,540.28,1620.83
17801,8264,84,2,323.32,646.65
17802,4929,97,1,676.03,676.03
17803,5571,54,3,585.07,1755.21
17804,11108,57,3,589.69,1769.07
17805,8778,38,2,378.62,757.24
17806,11115,66,2,678.42,1356.84
17807,10392,46,2,510.28,1020.57
17808,1427,12,5,187.52,937.59
17809,10035,26,3,478.7,1436.09
17810,8559,89,4,279.32,1117.27
17811,10489,43,2,512.98,1025.96
17812,956,77,3,208.62,625.86
17813,5085,21,2,184.38,368.75
17814,4290,45,3,507.14,1521.41
17815,6190,29,2,426.48,852.97
17816,7184,64,4,479.66,1918.65
17817,8657,90,5,702.3,3511.51
17818,2580,16,3,224.77,674.32
17819,2965,40,2,700.86,1401.72
17820,5796,30,2,172.82,345.64
17821,637,84,2,323.32,646.65
17822,5164,62,3,542.6,1627.81
17823,11400,43,1,512.98,512.98
17824,6481,38,2,378.62,757.24
17825,2569,17,5,697.8,3489.0
17826,9607,25,5,124.64,623.22
17827,10880,16,3,224.77,674.32
17828,8565,98,4,350.07,1400.26
17829,8762,97,5,676.03,3380.16
17830,154,5,1,451.11,451.11
17831,6690,20,4,673.87,2695.46
17832,1740,39,5,251.86,1259.31
17833,4954,21,5,184.38,921.88
17834,220,47,1,107.36,107.36
17835,5296,3,5,257.3,1286.5
17836,9199,81,4,334.21,1336.82
17837,10910,56,4,102.07,408.28
17838,6786,82,5,463.39,2316.97
17839,1174,23,3,81.55,244.66
17840,8274,38,5,378.62,1893.1
17841,11503,70,3,354.95,1064.86
17842,8634,34,4,401.43,1605.7
17843,5623,97,3,676.03,2028.1
17844,8566,22,3,377.33,1132.0
17845,9415,90,3,702.3,2106.9
17846,2333,46,3,510.28,1530.86
17847,3505,64,5,479.66,2398.31
17848,9946,88,2,148.72,297.44
17849,6667,80,5,184.19,920.97
17850,11860,48,2,281.46,562.92
17851,9588,26,3,478.7,1436.09
17852,4430,46,3,510.28,1530.86
17853,9961,8,4,345.11,1380.45
17854,6758,62,5,542.6,2713.01
17855,8907,25,4,124.64,498.58
17856,11889,89,1,279.32,279.32
17857,1203,90,3,702.3,2106.9
17858,2977,40,3,700.86,2102.58
17859,3757,99,2,453.88,907.76
17860,199,66,5,678.42,3392.09
17861,2523,5,3,451.11,1353.33
17862,4398,31,3,356.75,1070.25
17863,3027,37,3,615.48,1846.43
17864,11421,29,1,426.48,426.48
17865,11211,21,4,184.38,737.5
17866,11244,5,2,451.11,902.22
17867,963,6,3,429.71,1289.13
17868,2370,99,5,453.88,2269.39
17869,1943,70,4,354.95,1419.81
17870,711,74,5,295.26,1476.32
17871,11008,5,2,451.11,902.22
17872,6013,39,3,251.86,755.59
17873,6999,89,1,279.32,279.32
17874,8750,29,3,426.48,1279.45
17875,1843,73,2,403.41,806.81
17876,2501,39,4,251.86,1007.45
17877,978,97,5,676.03,3380.16
17878,5144,36,2,453.16,906.32
17879,2464,41,2,277.64,555.28
17880,3243,10,2,361.51,723.02
17881,6166,57,2,589.69,1179.38
17882,1313,3,5,257.3,1286.5
17883,5045,83,5,187.85,939.24
17884,11185,23,5,81.55,407.77
17885,3958,49,5,255.58,1277.92
17886,4643,97,3,676.03,2028.1
17887,5150,9,4,636.87,2547.46
17888,5891,63,2,149.61,299.23
17889,125,7,3,593.63,1780.89
17890,9661,37,5,615.48,3077.38
17891,6698,91,2,382.35,764.71
