order_id,customer_id,order_date,salary_period,festival_sale,order_year,order_month,order_quarter,is_salary_period,is_festival_sale
5750,4024,2025-07-04,True,True,2025,7,3,Salary Week,Festival Sale
5751,584,2025-05-24,True,False,2025,5,2,Salary Week,Regular Sale
5752,1453,2025-03-12,True,True,2025,3,1,Salary Week,Festival Sale
5753,2972,2025-09-27,True,False,2025,9,3,Salary Week,Regular Sale
5754,1789,2025-06-26,True,False,2025,6,2,Salary Week,Regular Sale
5755,1273,2025-04-10,True,False,2025,4,2,Salary Week,Regular Sale
5756,1798,2025-11-08,True,False,2025,11,4,Salary Week,Regular Sale
5757,2630,2025-09-02,False,True,2025,9,3,Regular Week,Festival Sale
5758,2281,2025-03-24,False,True,2025,3,1,Regular Week,Festival Sale
5759,1322,2025-10-01,True,True,2025,10,4,Salary Week,Festival Sale
5760,3182,2025-06-20,True,False,2025,6,2,Salary Week,Regular Sale
5761,4434,2025-03-15,True,False,2025,3,1,Salary Week,Regular Sale
5762,104,2025-02-21,False,True,2025,2,1,Regular Week,Festival Sale
5763,4662,2025-11-21,False,False,2025,11,4,Regular Week,Regular Sale
5764,3610,2025-06-14,False,True,2025,6,2,Regular Week,Festival Sale
5765,991,2025-02-01,False,True,2025,2,1,Regular Week,Festival Sale
5766,2794,2025-03-19,False,False,2025,3,1,Regular Week,Regular Sale
5767,284,2025-08-13,True,True,2025,8,3,Salary Week,Festival Sale
5768,1446,2025-03-12,False,True,2025,3,1,Regular Week,Festival Sale
5769,4874,2025-02-13,False,False,2025,2,1,Regular Week,Regular Sale
5770,3061,2025-03-28,True,True,2025,3,1,Salary Week,Festival Sale
5771,916,2025-11-14,False,True,2025,11,4,Regular Week,Festival Sale
5772,4702,2025-09-03,True,True,2025,9,3,Salary Week,Festival Sale
5773,1663,2026-01-06,False,True,2026,1,1,Regular Week,Festival Sale
5774,752,2025-05-17,False,True,2025,5,2,Regular Week,Festival Sale
5775,4192,2025-09-12,True,True,2025,9,3,Salary Week,Festival Sale
5776,3405,2025-11-17,True,False,2025,11,4,Salary Week,Regular Sale
5777,2483,2025-06-27,True,True,2025,6,2,Salary Week,Festival Sale
5778,4069,2025-09-25,True,True,2025,9,3,Salary Week,Festival Sale
5779,1493,2025-05-03,True,True,2025,5,2,Salary Week,Festival Sale
5780,3572,2025-12-20,False,True,2025,12,4,Regular Week,Festival Sale
5781,1929,2025-12-15,False,True,2025,12,4,Regular Week,Festival Sale
5782,4502,2025-05-26,True,False,2025,5,2,Salary Week,Regular Sale
5783,2824,2025-07-10,False,True,2025,7,3,Regular Week,Festival Sale
5784,720,2025-08-31,False,True,2025,8,3,Regular Week,Festival Sale
5785,878,2025-07-21,False,False,2025,7,3,Regular Week,Regular Sale
5786,1127,2025-03-19,True,False,2025,3,1,Salary Week,Regular Sale
5787,2675,2025-04-07,True,True,2025,4,2,Salary Week,Festival Sale
5788,2548,2025-09-05,True,False,2025,9,3,Salary Week,Regular Sale
5789,2474,2025-07-03,False,False,2025,7,3,Regular Week,Regular Sale
5790,659,2025-12-25,True,True,2025,12,4,Salary Week,Festival Sale
5791,1193,2025-10-08,False,False,2025,10,4,Regular Week,Regular Sale
5792,2597,2025-06-28,True,False,2025,6,2,Salary Week,Regular Sale
5793,3142,2025-09-29,False,True,2025,9,3,Regular Week,Festival Sale
5794,4282,2025-04-07,False,False,2025,4,2,Regular Week,Regular Sale
5795,4010,2025-05-16,True,False,2025,5,2,Salary Week,Regular Sale
5796,2365,2025-08-20,True,False,2025,8,3,Salary Week,Regular Sale
5797,4265,2025-11-06,True,False,2025,11,4,Salary Week,Regular Sale
5798,4404,2025-12-27,False,False,2025,12,4,Regular Week,Regular Sale
5799,4923,2025-12-28,False,True,2025,12,4,Regular Week,Festival Sale
5800,3706,2025-05-22,True,False,2025,5,2,Salary Week,Regular Sale
5801,2389,2025-06-18,True,True,2025,6,2,Salary Week,Festival Sale
5802,4498,2025-01-20,False,False,2025,1,1,Regular Week,Regular Sale
5803,3438,2025-03-13,False,True,2025,3,1,Regular Week,Festival Sale
5804,3316,2025-04-01,True,False,2025,4,2,Salary Week,Regular Sale
5805,1130,2025-09-26,False,True,2025,9,3,Regular Week,Festival Sale
5806,926,2025-01-31,False,False,2025,1,1,Regular Week,Regular Sale
5807,4805,2025-05-02,True,False,2025,5,2,Salary Week,Regular Sale
5808,2848,2025-08-17,True,True,2025,8,3,Salary Week,Festival Sale
5809,107,2025-08-17,False,False,2025,8,3,Regular Week,Regular Sale
5810,91,2025-12-03,True,False,2025,12,4,Salary Week,Regular Sale
5811,4350,2025-02-15,True,False,2025,2,1,Salary Week,Regular Sale
5812,450,2025-07-23,False,True,2025,7,3,Regular Week,Festival Sale
5813,4433,2025-05-30,True,False,2025,5,2,Salary Week,Regular Sale
5814,703,2025-04-20,False,False,2025,4,2,Regular Week,Regular Sale
5815,2748,2025-09-17,True,True,2025,9,3,Salary Week,Festival Sale
5816,1224,2025-06-07,False,True,2025,6,2,Regular Week,Festival Sale
5817,3602,2025-08-24,True,False,2025,8,3,Salary Week,Regular Sale
5818,1973,2025-05-27,False,True,2025,5,2,Regular Week,Festival Sale
5819,3763,2025-10-13,False,False,2025,10,4,Regular Week,Regular Sale
5820,383,2025-06-30,True,False,2025,6,2,Salary Week,Regular Sale
5821,1358,2025-11-15,False,True,2025,11,4,Regular Week,Festival Sale
5822,4889,2025-05-12,False,True,2025,5,2,Regular Week,Festival Sale
5823,517,2025-02-08,True,True,2025,2,1,Salary Week,Festival Sale
5824,3577,2025-11-22,True,True,2025,11,4,Salary Week,Festival Sale
5825,348,2025-11-21,False,False,2025,11,4,Regular Week,Regular Sale
5826,1000,2025-05-05,False,False,2025,5,2,Regular Week,Regular Sale
5827,2092,2025-12-01,False,False,2025,12,4,Regular Week,Regular Sale
5828,66,2025-04-15,True,True,2025,4,2,Salary Week,Festival Sale
5829,4938,2025-03-24,False,False,2025,3,1,Regular Week,Regular Sale
5830,2802,2025-12-01,False,False,2025,12,4,Regular Week,Regular Sale
5831,3,2025-08-25,True,True,2025,8,3,Salary Week,Festival Sale
5832,4631,2025-07-06,True,False,2025,7,3,Salary Week,Regular Sale
5833,208,2025-05-14,True,True,2025,5,2,Salary Week,Festival Sale
5834,875,2025-07-12,True,True,2025,7,3,Salary Week,Festival Sale
5835,3543,2025-03-22,True,False,2025,3,1,Salary Week,Regular Sale
5836,1868,2025-11-30,True,False,2025,11,4,Salary Week,Regular Sale
5837,947,2025-02-24,False,False,2025,2,1,Regular Week,Regular Sale
5838,270,2025-07-10,False,True,2025,7,3,Regular Week,Festival Sale
5839,1659,2025-10-17,True,False,2025,10,4,Salary Week,Regular Sale
5840,1815,2025-11-11,False,False,2025,11,4,Regular Week,Regular Sale
5841,3403,2025-01-23,True,False,2025,1,1,Salary Week,Regular Sale
5842,3998,2025-07-23,False,False,2025,7,3,Regular Week,Regular Sale
5843,3917,2025-09-19,False,True,2025,9,3,Regular Week,Festival Sale
5844,340,2025-09-23,True,True,2025,9,3,Salary Week,Festival Sale
5845,4222,2025-01-27,False,False,2025,1,1,Regular Week,Regular Sale
5846,4001,2025-11-03,True,False,2025,11,4,Salary Week,Regular Sale
5847,42,2025-01-23,False,False,2025,1,1,Regular Week,Regular Sale
5848,1129,2025-01-07,False,False,2025,1,1,Regular Week,Regular Sale
5849,519,2025-02-17,True,True,2025,2,1,Salary Week,Festival Sale
5850,1611,2025-06-11,True,False,2025,6,2,Salary Week,Regular Sale
5851,3209,2025-09-01,False,True,2025,9,3,Regular Week,Festival Sale
5852,695,2025-09-19,False,True,2025,9,3,Regular Week,Festival Sale
5853,3730,2026-01-04,True,False,2026,1,1,Salary Week,Regular Sale
5854,1156,2025-10-31,True,False,2025,10,4,Salary Week,Regular Sale
5855,4406,2025-11-04,False,True,2025,11,4,Regular Week,Festival Sale
5856,1179,2025-03-15,True,True,2025,3,1,Salary Week,Festival Sale
5857,3126,2025-09-01,True,False,2025,9,3,Salary Week,Regular Sale
5858,545,2025-02-27,True,True,2025,2,1,Salary Week,Festival Sale
5859,4469,2025-05-04,False,True,2025,5,2,Regular Week,Festival Sale
5860,1638,2025-10-09,False,True,2025,10,4,Regular Week,Festival Sale
5861,2482,2025-04-12,True,True,2025,4,2,Salary Week,Festival Sale
5862,1959,2025-08-01,True,False,2025,8,3,Salary Week,Regular Sale
5863,2264,2025-04-18,False,False,2025,4,2,Regular Week,Regular Sale
5864,3213,2025-07-09,False,True,2025,7,3,Regular Week,Festival Sale
5865,885,2025-03-13,True,False,2025,3,1,Salary Week,Regular Sale
5866,4186,2025-11-10,True,False,2025,11,4,Salary Week,Regular Sale
5867,469,2025-04-10,True,True,2025,4,2,Salary Week,Festival Sale
5868,4238,2025-12-25,False,False,2025,12,4,Regular Week,Regular Sale
5869,490,2025-12-13,False,False,2025,12,4,Regular Week,Regular Sale
5870,4252,2026-01-01,False,True,2026,1,1,Regular Week,Festival Sale
5871,3226,2025-09-12,False,True,2025,9,3,Regular Week,Festival Sale
5872,4780,2025-01-27,False,False,2025,1,1,Regular Week,Regular Sale
5873,2489,2025-12-09,True,False,2025,12,4,Salary Week,Regular Sale
5874,1080,2025-12-20,True,True,2025,12,4,Salary Week,Festival Sale
5875,3614,2025-05-19,True,False,2025,5,2,Salary Week,Regular Sale
5876,3272,2025-12-18,True,False,2025,12,4,Salary Week,Regular Sale
5877,3343,2025-03-16,True,True,2025,3,1,Salary Week,Festival Sale
5878,3329,2025-02-04,False,True,2025,2,1,Regular Week,Festival Sale
5879,2846,2025-11-16,False,True,2025,11,4,Regular Week,Festival Sale
5880,1818,2025-12-17,True,True,2025,12,4,Salary Week,Festival Sale
5881,2887,2025-08-08,True,True,2025,8,3,Salary Week,Festival Sale
5882,748,2025-02-08,False,True,2025,2,1,Regular Week,Festival Sale
5883,1726,2025-03-19,True,False,2025,3,1,Salary Week,Regular Sale
5884,685,2025-01-22,True,True,2025,1,1,Salary Week,Festival Sale
5885,1838,2025-02-15,True,True,2025,2,1,Salary Week,Festival Sale
5886,2988,2025-03-03,True,False,2025,3,1,Salary Week,Regular Sale
5887,4079,2025-08-16,True,True,2025,8,3,Salary Week,Festival Sale
5888,1372,2025-06-01,True,True,2025,6,2,Salary Week,Festival Sale
5889,2389,2025-03-05,True,True,2025,3,1,Salary Week,Festival Sale
5890,3951,2025-12-30,False,True,2025,12,4,Regular Week,Festival Sale
5891,1861,2025-07-09,False,False,2025,7,3,Regular Week,Regular Sale
5892,3919,2025-03-11,True,False,2025,3,1,Salary Week,Regular Sale
5893,2255,2025-06-04,True,True,2025,6,2,Salary Week,Festival Sale
5894,2336,2025-07-14,False,False,2025,7,3,Regular Week,Regular Sale
5895,3643,2025-04-03,True,False,2025,4,2,Salary Week,Regular Sale
5896,2826,2025-12-29,False,False,2025,12,4,Regular Week,Regular Sale
5897,1486,2025-05-24,True,False,2025,5,2,Salary Week,Regular Sale
5898,1215,2025-03-23,True,False,2025,3,1,Salary Week,Regular Sale
5899,403,2025-12-28,True,False,2025,12,4,Salary Week,Regular Sale
5900,4966,2025-02-19,True,True,2025,2,1,Salary Week,Festival Sale
5901,2379,2026-01-06,False,True,2026,1,1,Regular Week,Festival Sale
5902,1692,2025-03-30,True,True,2025,3,1,Salary Week,Festival Sale
5903,3289,2025-01-15,True,True,2025,1,1,Salary Week,Festival Sale
5904,513,2025-07-11,False,True,2025,7,3,Regular Week,Festival Sale
5905,3339,2025-08-05,True,True,2025,8,3,Salary Week,Festival Sale
5906,1560,2025-08-09,True,False,2025,8,3,Salary Week,Regular Sale
5907,2623,2025-02-18,False,True,2025,2,1,Regular Week,Festival Sale
5908,4728,2025-04-21,True,True,2025,4,2,Salary Week,Festival Sale
5909,4145,2026-01-02,False,True,2026,1,1,Regular Week,Festival Sale
5910,1339,2025-07-03,False,False,2025,7,3,Regular Week,Regular Sale
5911,3680,2025-05-31,False,False,2025,5,2,Regular Week,Regular Sale
5912,3743,2025-12-02,False,True,2025,12,4,Regular Week,Festival Sale
5913,2227,2025-02-11,True,True,2025,2,1,Salary Week,Festival Sale
5914,4529,2025-10-22,True,False,2025,10,4,Salary Week,Regular Sale
5915,4560,2025-09-19,True,False,2025,9,3,Salary Week,Regular Sale
5916,4518,2025-09-25,False,False,2025,9,3,Regular Week,Regular Sale
5917,170,2025-03-25,False,False,2025,3,1,Regular Week,Regular Sale
5918,2591,2025-04-10,False,True,2025,4,2,Regular Week,Festival Sale
5919,4456,2025-09-06,True,False,2025,9,3,Salary Week,Regular Sale
5920,2481,2025-07-29,True,True,2025,7,3,Salary Week,Festival Sale
5921,3464,2025-12-29,False,False,2025,12,4,Regular Week,Regular Sale
5922,4434,2025-03-26,False,False,2025,3,1,Regular Week,Regular Sale
5923,167,2025-01-21,False,False,2025,1,1,Regular Week,Regular Sale
5924,2688,2025-11-14,True,False,2025,11,4,Salary Week,Regular Sale
5925,4236,2025-07-23,False,False,2025,7,3,Regular Week,Regular Sale
5926,4737,2025-06-08,False,False,2025,6,2,Regular Week,Regular Sale
5927,2733,2025-01-24,False,True,2025,1,1,Regular Week,Festival Sale
5928,2674,2025-03-14,False,True,2025,3,1,Regular Week,Festival Sale
5929,611,2025-05-28,False,True,2025,5,2,Regular Week,Festival Sale
5930,4139,2025-03-05,True,False,2025,3,1,Salary Week,Regular Sale
5931,1030,2025-04-30,False,False,2025,4,2,Regular Week,Regular Sale
5932,3452,2025-01-16,False,False,2025,1,1,Regular Week,Regular Sale
5933,1442,2025-02-27,False,True,2025,2,1,Regular Week,Festival Sale
5934,1075,2025-12-27,True,True,2025,12,4,Salary Week,Festival Sale
5935,191,2025-05-06,True,True,2025,5,2,Salary Week,Festival Sale
5936,1493,2025-04-17,False,False,2025,4,2,Regular Week,Regular Sale
5937,289,2025-10-05,True,True,2025,10,4,Salary Week,Festival Sale
5938,2983,2025-06-05,True,True,2025,6,2,Salary Week,Festival Sale
5939,2368,2025-10-15,True,False,2025,10,4,Salary Week,Regular Sale
5940,3178,2025-07-16,False,True,2025,7,3,Regular Week,Festival Sale
5941,413,2025-01-12,False,False,2025,1,1,Regular Week,Regular Sale
5942,1516,2025-06-26,True,False,2025,6,2,Salary Week,Regular Sale
5943,4081,2025-09-21,False,True,2025,9,3,Regular Week,Festival Sale
5944,2390,2025-09-13,False,True,2025,9,3,Regular Week,Festival Sale
5945,3053,2025-07-14,True,False,2025,7,3,Salary Week,Regular Sale
5946,2951,2025-04-27,False,False,2025,4,2,Regular Week,Regular Sale
5947,4131,2025-04-18,True,False,2025,4,2,Salary Week,Regular Sale
5948,944,2025-10-12,True,True,2025,10,4,Salary Week,Festival Sale
5949,3896,2025-07-30,False,False,2025,7,3,Regular Week,Regular Sale
5950,930,2025-11-24,False,False,2025,11,4,Regular Week,Regular Sale
5951,3901,2025-07-15,False,True,2025,7,3,Regular Week,Festival Sale
5952,1479,2025-08-15,True,True,2025,8,3,Salary Week,Festival Sale
5953,4243,2025-03-14,False,True,2025,3,1,Regular Week,Festival Sale
5954,2980,2025-04-17,False,False,2025,4,2,Regular Week,Regular Sale
5955,4228,2025-03-31,True,True,2025,3,1,Salary Week,Festival Sale
5956,3007,2025-07-22,True,False,2025,7,3,Salary Week,Regular Sale
5957,2849,2025-07-03,False,False,2025,7,3,Regular Week,Regular Sale
5958,1924,2026-01-05,True,True,2026,1,1,Salary Week,Festival Sale
5959,836,2025-04-01,False,False,2025,4,2,Regular Week,Regular Sale
5960,3029,2025-02-10,False,False,2025,2,1,Regular Week,Regular Sale
5961,4654,2025-05-20,True,False,2025,5,2,Salary Week,Regular Sale
5962,1279,2025-06-02,True,True,2025,6,2,Salary Week,Festival Sale
5963,3284,2025-12-04,False,True,2025,12,4,Regular Week,Festival Sale
5964,2042,2025-09-01,False,False,2025,9,3,Regular Week,Regular Sale
5965,3919,2025-02-06,True,False,2025,2,1,Salary Week,Regular Sale
5966,3998,2025-07-17,True,False,2025,7,3,Salary Week,Regular Sale
5967,4093,2025-01-25,False,False,2025,1,1,Regular Week,Regular Sale
5968,1769,2025-12-11,True,False,2025,12,4,Salary Week,Regular Sale
5969,3258,2025-11-24,False,True,2025,11,4,Regular Week,Festival Sale
5970,3788,2025-05-18,False,False,2025,5,2,Regular Week,Regular Sale
5971,1979,2025-10-24,True,False,2025,10,4,Salary Week,Regular Sale
5972,2083,2025-09-08,False,False,2025,9,3,Regular Week,Regular Sale
5973,3886,2025-10-18,False,True,2025,10,4,Regular Week,Festival Sale
5974,2354,2025-10-07,True,True,2025,10,4,Salary Week,Festival Sale
5975,593,2025-07-31,False,True,2025,7,3,Regular Week,Festival Sale
5976,2815,2025-03-03,True,True,2025,3,1,Salary Week,Festival Sale
5977,3375,2025-10-03,True,False,2025,10,4,Salary Week,Regular Sale
5978,424,2025-01-29,False,False,2025,1,1,Regular Week,Regular Sale
5979,4682,2025-11-20,False,False,2025,11,4,Regular Week,Regular Sale
5980,1010,2025-05-15,False,True,2025,5,2,Regular Week,Festival Sale
5981,3118,2025-05-03,True,False,2025,5,2,Salary Week,Regular Sale
5982,587,2025-10-13,False,True,2025,10,4,Regular Week,Festival Sale
5983,1745,2025-12-16,True,True,2025,12,4,Salary Week,Festival Sale
5984,4361,2025-02-03,False,True,2025,2,1,Regular Week,Festival Sale
5985,2433,2025-02-24,True,False,2025,2,1,Salary Week,Regular Sale
5986,4832,2025-10-08,True,True,2025,10,4,Salary Week,Festival Sale
5987,730,2025-06-25,True,True,2025,6,2,Salary Week,Festival Sale
5988,2613,2025-12-14,True,True,2025,12,4,Salary Week,Festival Sale
5989,4957,2025-12-17,False,True,2025,12,4,Regular Week,Festival Sale
5990,676,2025-03-04,False,True,2025,3,1,Regular Week,Festival Sale
5991,4098,2025-09-17,False,True,2025,9,3,Regular Week,Festival Sale
5992,246,2025-01-08,False,True,2025,1,1,Regular Week,Festival Sale
5993,3679,2025-06-04,True,False,2025,6,2,Salary Week,Regular Sale
5994,3444,2025-02-05,False,False,2025,2,1,Regular Week,Regular Sale
5995,1763,2025-09-02,False,False,2025,9,3,Regular Week,Regular Sale
5996,103,2025-07-10,True,True,2025,7,3,Salary Week,Festival Sale
5997,1336,2025-01-12,False,True,2025,1,1,Regular Week,Festival Sale
5998,1986,2025-03-12,False,False,2025,3,1,Regular Week,Regular Sale
5999,1210,2025-04-24,False,False,2025,4,2,Regular Week,Regular Sale
6000,1267,2025-03-06,True,True,2025,3,1,Salary Week,Festival Sale
6001,4878,2026-01-03,True,True,2026,1,1,Salary Week,Festival Sale
6002,3408,2025-04-06,True,False,2025,4,2,Salary Week,Regular Sale
6003,1993,2025-06-14,False,True,2025,6,2,Regular Week,Festival Sale
6004,1447,2025-01-25,False,True,2025,1,1,Regular Week,Festival Sale
6005,4799,2025-07-20,True,True,2025,7,3,Salary Week,Festival Sale
6006,544,2025-12-26,False,False,2025,12,4,Regular Week,Regular Sale
6007,4017,2025-04-02,False,True,2025,4,2,Regular Week,Festival Sale
6008,2560,2025-06-18,True,False,2025,6,2,Salary Week,Regular Sale
6009,1190,2025-06-26,True,False,2025,6,2,Salary Week,Regular Sale
6010,1084,2025-11-05,False,True,2025,11,4,Regular Week,Festival Sale
6011,677,2025-05-22,False,False,2025,5,2,Regular Week,Regular Sale
6012,3841,2025-10-14,False,True,2025,10,4,Regular Week,Festival Sale
6013,2844,2025-05-02,True,False,2025,5,2,Salary Week,Regular Sale
6014,2444,2025-11-08,False,False,2025,11,4,Regular Week,Regular Sale
6015,2220,2025-05-23,True,False,2025,5,2,Salary Week,Regular Sale
6016,1194,2025-07-28,False,False,2025,7,3,Regular Week,Regular Sale
6017,2726,2025-05-13,False,False,2025,5,2,Regular Week,Regular Sale
6018,3553,2025-04-18,True,False,2025,4,2,Salary Week,Regular Sale
6019,2966,2025-11-01,False,False,2025,11,4,Regular Week,Regular Sale
6020,3873,2025-02-20,True,False,2025,2,1,Salary Week,Regular Sale
6021,527,2025-08-13,False,True,2025,8,3,Regular Week,Festival Sale
6022,2728,2025-09-06,True,True,2025,9,3,Salary Week,Festival Sale
6023,72,2025-08-10,False,False,2025,8,3,Regular Week,Regular Sale
6024,4562,2025-04-18,True,True,2025,4,2,Salary Week,Festival Sale
6025,2695,2026-01-01,False,False,2026,1,1,Regular Week,Regular Sale
6026,4055,2025-02-21,True,False,2025,2,1,Salary Week,Regular Sale
6027,4990,2025-08-06,False,True,2025,8,3,Regular Week,Festival Sale
6028,3977,2025-12-25,True,True,2025,12,4,Salary Week,Festival Sale
6029,221,2025-06-23,True,False,2025,6,2,Salary Week,Regular Sale
6030,500,2025-11-03,False,False,2025,11,4,Regular Week,Regular Sale
6031,133,2025-03-24,False,False,2025,3,1,Regular Week,Regular Sale
6032,3757,2025-02-18,True,False,2025,2,1,Salary Week,Regular Sale
6033,4498,2025-03-15,True,True,2025,3,1,Salary Week,Festival Sale
6034,1277,2025-01-15,False,False,2025,1,1,Regular Week,Regular Sale
6035,3931,2025-08-10,True,True,2025,8,3,Salary Week,Festival Sale
6036,2533,2025-12-29,False,False,2025,12,4,Regular Week,Regular Sale
6037,3647,2025-06-22,True,False,2025,6,2,Salary Week,Regular Sale
6038,4750,2025-08-30,True,False,2025,8,3,Salary Week,Regular Sale
6039,3185,2025-07-21,False,True,2025,7,3,Regular Week,Festival Sale
6040,438,2025-03-05,True,False,2025,3,1,Salary Week,Regular Sale
6041,3961,2025-09-27,False,False,2025,9,3,Regular Week,Regular Sale
6042,103,2025-08-10,True,False,2025,8,3,Salary Week,Regular Sale
6043,4890,2025-10-18,True,False,2025,10,4,Salary Week,Regular Sale
6044,2732,2025-07-28,True,True,2025,7,3,Salary Week,Festival Sale
6045,3895,2025-10-11,False,True,2025,10,4,Regular Week,Festival Sale
6046,4735,2025-08-05,False,True,2025,8,3,Regular Week,Festival Sale
6047,4978,2025-07-18,False,False,2025,7,3,Regular Week,Regular Sale
6048,3925,2025-03-20,False,True,2025,3,1,Regular Week,Festival Sale
6049,2647,2025-12-27,False,False,2025,12,4,Regular Week,Regular Sale
6050,1809,2025-12-13,False,True,2025,12,4,Regular Week,Festival Sale
6051,1664,2025-11-14,False,False,2025,11,4,Regular Week,Regular Sale
6052,4118,2025-02-14,False,False,2025,2,1,Regular Week,Regular Sale
6053,982,2025-08-04,False,True,2025,8,3,Regular Week,Festival Sale
6054,2315,2025-05-22,False,True,2025,5,2,Regular Week,Festival Sale
6055,557,2025-08-18,True,True,2025,8,3,Salary Week,Festival Sale
6056,1119,2025-09-03,False,True,2025,9,3,Regular Week,Festival Sale
6057,3617,2025-08-15,True,True,2025,8,3,Salary Week,Festival Sale
6058,1153,2025-05-28,False,False,2025,5,2,Regular Week,Regular Sale
6059,875,2026-01-03,True,False,2026,1,1,Salary Week,Regular Sale
6060,4837,2025-04-02,False,False,2025,4,2,Regular Week,Regular Sale
6061,155,2025-04-12,False,False,2025,4,2,Regular Week,Regular Sale
6062,1181,2025-06-06,False,True,2025,6,2,Regular Week,Festival Sale
6063,4517,2025-05-20,True,False,2025,5,2,Salary Week,Regular Sale
6064,3952,2025-06-21,False,False,2025,6,2,Regular Week,Regular Sale
6065,3852,2025-01-17,True,True,2025,1,1,Salary Week,Festival Sale
6066,4128,2025-08-11,False,False,2025,8,3,Regular Week,Regular Sale
6067,155,2025-04-07,True,False,2025,4,2,Salary Week,Regular Sale
6068,2885,2025-05-22,False,True,2025,5,2,Regular Week,Festival Sale
6069,4998,2025-03-23,True,False,2025,3,1,Salary Week,Regular Sale
6070,3362,2025-05-09,False,False,2025,5,2,Regular Week,Regular Sale
6071,2503,2025-08-20,True,False,2025,8,3,Salary Week,Regular Sale
6072,1762,2025-05-06,True,False,2025,5,2,Salary Week,Regular Sale
6073,2315,2025-12-17,False,False,2025,12,4,Regular Week,Regular Sale
6074,751,2025-07-24,True,False,2025,7,3,Salary Week,Regular Sale
6075,3547,2025-08-21,False,True,2025,8,3,Regular Week,Festival Sale
6076,1450,2025-10-13,True,True,2025,10,4,Salary Week,Festival Sale
6077,4619,2025-10-23,False,True,2025,10,4,Regular Week,Festival Sale
6078,1631,2025-07-31,False,False,2025,7,3,Regular Week,Regular Sale
6079,3469,2025-08-02,False,False,2025,8,3,Regular Week,Regular Sale
6080,4831,2025-10-15,True,False,2025,10,4,Salary Week,Regular Sale
6081,689,2025-06-14,True,False,2025,6,2,Salary Week,Regular Sale
6082,1344,2025-06-25,True,True,2025,6,2,Salary Week,Festival Sale
6083,60,2025-08-12,True,True,2025,8,3,Salary Week,Festival Sale
6084,4082,2025-05-12,False,True,2025,5,2,Regular Week,Festival Sale
6085,4567,2025-12-29,True,False,2025,12,4,Salary Week,Regular Sale
6086,2464,2025-11-06,True,True,2025,11,4,Salary Week,Festival Sale
6087,276,2025-03-31,False,True,2025,3,1,Regular Week,Festival Sale
6088,3114,2025-09-05,False,False,2025,9,3,Regular Week,Regular Sale
6089,1448,2025-12-12,True,False,2025,12,4,Salary Week,Regular Sale
6090,1587,2025-08-11,False,False,2025,8,3,Regular Week,Regular Sale
6091,4817,2025-07-27,True,True,2025,7,3,Salary Week,Festival Sale
6092,3631,2025-02-03,False,False,2025,2,1,Regular Week,Regular Sale
6093,3653,2025-04-29,False,False,2025,4,2,Regular Week,Regular Sale
6094,1336,2025-04-09,True,True,2025,4,2,Salary Week,Festival Sale
6095,482,2025-04-16,False,False,2025,4,2,Regular Week,Regular Sale
6096,2688,2025-03-15,True,False,2025,3,1,Salary Week,Regular Sale
6097,1395,2025-10-26,False,True,2025,10,4,Regular Week,Festival Sale
6098,1146,2025-12-10,True,False,2025,12,4,Salary Week,Regular Sale
6099,4270,2025-12-07,False,True,2025,12,4,Regular Week,Festival Sale
6100,314,2025-12-23,True,True,2025,12,4,Salary Week,Festival Sale
6101,2438,2025-08-29,True,False,2025,8,3,Salary Week,Regular Sale
6102,3709,2025-04-29,False,True,2025,4,2,Regular Week,Festival Sale
6103,4922,2025-07-02,False,False,2025,7,3,Regular Week,Regular Sale
6104,1014,2025-10-23,False,False,2025,10,4,Regular Week,Regular Sale
6105,2840,2025-10-16,False,True,2025,10,4,Regular Week,Festival Sale
6106,262,2025-11-18,True,False,2025,11,4,Salary Week,Regular Sale
6107,1131,2025-01-26,False,True,2025,1,1,Regular Week,Festival Sale
6108,3541,2025-07-13,True,False,2025,7,3,Salary Week,Regular Sale
6109,4804,2025-01-06,True,True,2025,1,1,Salary Week,Festival Sale
6110,3813,2025-10-01,False,True,2025,10,4,Regular Week,Festival Sale
6111,479,2025-11-10,False,False,2025,11,4,Regular Week,Regular Sale
6112,4345,2025-03-13,False,False,2025,3,1,Regular Week,Regular Sale
6113,4151,2025-01-18,True,True,2025,1,1,Salary Week,Festival Sale
6114,3939,2025-07-15,True,False,2025,7,3,Salary Week,Regular Sale
6115,2111,2025-09-30,True,False,2025,9,3,Salary Week,Regular Sale
6116,2142,2025-09-21,False,False,2025,9,3,Regular Week,Regular Sale
6117,3241,2025-06-25,False,True,2025,6,2,Regular Week,Festival Sale
6118,592,2025-08-14,True,True,2025,8,3,Salary Week,Festival Sale
6119,4353,2025-10-21,False,False,2025,10,4,Regular Week,Regular Sale
6120,1058,2025-03-08,True,True,2025,3,1,Salary Week,Festival Sale
6121,196,2025-10-27,True,False,2025,10,4,Salary Week,Regular Sale
6122,900,2025-02-22,False,False,2025,2,1,Regular Week,Regular Sale
6123,4014,2025-06-12,False,False,2025,6,2,Regular Week,Regular Sale
6124,3294,2025-02-12,False,False,2025,2,1,Regular Week,Regular Sale
6125,3401,2025-11-08,True,False,2025,11,4,Salary Week,Regular Sale
6126,3757,2025-01-22,True,True,2025,1,1,Salary Week,Festival Sale
6127,1004,2025-03-18,False,False,2025,3,1,Regular Week,Regular Sale
6128,1105,2025-05-26,False,False,2025,5,2,Regular Week,Regular Sale
