Order_ID,Order_Date,Year,District,Category,Product_Type,Experiment_Group,Sale_Type,Quantity,Unit_Price,Product_Cost,Delivery_Cost,Revenue,Total_Cost,Gross_Profit,Order_Status,Refund_Amount,Net_Profit,Profit_Flag,Month,Month_Name,Quarter,Year_Month,Profit_Margin_Percent
10944,2026-10-28 03:04:34.215234184,2026,Karachi East,Mens Apparel,Existing Product,A,Regular Days,2,1718.68,504.42,190.42243580766035,3437.36,583.6,2853.75,Accepted,0.0,2853.75,Profit,10,October,4,2026-10,83.02
10945,2026-10-28 04:32:05.706983728,2026,Karachi South,Footwear,Existing Product,B,Regular Days,4,1211.35,1099.9,206.25849791905216,4845.4,1185.68,3659.72,Accepted,0.0,3659.72,Profit,10,October,4,2026-10,75.53
10946,2026-10-28 05:59:37.198733264,2026,Malir,Footwear,Existing Product,B,Festival Sale,3,1749.87,418.75,209.51282837913595,5249.6,505.88,4743.72,Accepted,0.0,4743.72,Profit,10,October,4,2026-10,90.36
10947,2026-10-28 07:27:08.690482808,2026,Karachi Central,Footwear,Existing Product,B,Regular Days,3,1719.51,1277.05,200.9774154322776,5158.53,1360.63,3797.9,Accepted,0.0,3797.9,Profit,10,October,4,2026-10,73.62
10948,2026-10-28 08:54:40.182232352,2026,Karachi Central,Mens Apparel,Existing Product,A,Regular Days,4,1231.73,578.02,185.64865373051808,4926.91,655.22,4271.68,Accepted,0.0,4271.68,Profit,10,October,4,2026-10,86.7
10949,2026-10-28 10:22:11.673981896,2026,Karachi South,Accessories,New Product,B,Festival Sale,1,629.17,970.16,213.81245853313095,629.17,1059.07,-429.9,Accepted,0.0,-429.9,Loss,10,October,4,2026-10,-68.33
10950,2026-10-28 11:49:43.165731432,2026,Karachi South,Mens Apparel,Existing Product,B,Regular Days,3,1631.77,966.83,199.73300099384468,4895.3,1049.89,3845.41,Accepted,0.0,3845.41,Profit,10,October,4,2026-10,78.55
10951,2026-10-28 13:17:14.657480976,2026,Karachi East,Womens Apparel,Existing Product,A,Regular Days,2,1415.53,1337.35,214.7440937819433,2831.06,1426.65,1404.41,Accepted,0.0,1404.41,Profit,10,October,4,2026-10,49.61
10952,2026-10-28 14:44:46.149230520,2026,Karachi Central,Mens Apparel,New Product,A,Regular Days,1,1756.1,872.85,189.68335863647863,1756.1,951.73,804.37,Accepted,0.0,804.37,Profit,10,October,4,2026-10,45.8
10953,2026-10-28 16:12:17.640980056,2026,Keamari,Accessories,Existing Product,B,Regular Days,3,1458.78,1130.26,184.0756281305272,4376.33,1206.81,3169.52,Accepted,0.0,3169.52,Profit,10,October,4,2026-10,72.42
10954,2026-10-28 17:39:49.132729600,2026,Karachi Central,Accessories,Existing Product,A,Regular Days,2,1332.78,1352.74,185.31975144959029,2665.55,1429.8,1235.75,Accepted,0.0,1235.75,Profit,10,October,4,2026-10,46.36
10955,2026-10-28 19:07:20.624479144,2026,Malir,Accessories,Existing Product,B,Festival Sale,4,1833.87,573.86,210.7414385460058,7335.47,661.5,6673.97,Accepted,0.0,6673.97,Profit,10,October,4,2026-10,90.98
10956,2026-10-28 20:34:52.116228680,2026,Karachi Central,Accessories,Existing Product,A,Festival Sale,3,890.74,918.18,182.6745077204297,2672.21,994.14,1678.06,Accepted,0.0,1678.06,Profit,10,October,4,2026-10,62.8
10957,2026-10-28 22:02:23.607978224,2026,Malir,Footwear,Existing Product,A,Regular Days,1,983.47,1237.55,181.05734080876013,983.47,1312.84,-329.37,Refunded,983.47,-1312.84,Loss,10,October,4,2026-10,-133.49
10958,2026-10-28 23:29:55.099727768,2026,Korangi,Womens Apparel,Existing Product,B,Regular Days,4,783.45,986.79,206.30077529388015,3133.79,1072.58,2061.21,Accepted,0.0,2061.21,Profit,10,October,4,2026-10,65.77
10959,2026-10-29 00:57:26.591477312,2026,Karachi South,Womens Apparel,Existing Product,B,Regular Days,4,899.05,892.4,198.9628159324606,3596.21,975.14,2621.07,Accepted,0.0,2621.07,Profit,10,October,4,2026-10,72.88
10960,2026-10-29 02:24:58.083226848,2026,Korangi,Mens Apparel,New Product,B,Festival Sale,2,610.04,822.95,213.85297116243547,1220.08,911.88,308.2,Accepted,0.0,308.2,Profit,10,October,4,2026-10,25.26
10961,2026-10-29 03:52:29.574976392,2026,Korangi,Womens Apparel,New Product,A,Regular Days,3,1573.13,469.49,199.62427071678005,4719.4,552.5,4166.9,Accepted,0.0,4166.9,Profit,10,October,4,2026-10,88.29
10962,2026-10-29 05:20:01.066725936,2026,Karachi West,Accessories,New Product,A,Regular Days,2,1231.31,684.06,208.8919867759797,2462.62,770.93,1691.69,Accepted,0.0,1691.69,Profit,10,October,4,2026-10,68.69
10963,2026-10-29 06:47:32.558475472,2026,Karachi West,Footwear,New Product,B,Regular Days,3,1610.97,1187.23,180.72619373752923,4832.92,1262.38,3570.54,Accepted,0.0,3570.54,Profit,10,October,4,2026-10,73.88
10964,2026-10-29 08:15:04.050225016,2026,Karachi Central,Womens Apparel,Existing Product,B,Festival Sale,3,1463.77,1074.54,214.31823278345607,4391.3,1163.66,3227.64,Accepted,0.0,3227.64,Profit,10,October,4,2026-10,73.5
10965,2026-10-29 09:42:35.541974560,2026,Korangi,Accessories,New Product,A,Regular Days,2,1290.78,523.55,187.851692707283,2581.55,601.66,1979.89,Accepted,0.0,1979.89,Profit,10,October,4,2026-10,76.69
10966,2026-10-29 11:10:07.033724104,2026,Korangi,Footwear,Existing Product,A,Regular Days,3,1864.64,912.77,202.04957169002367,5593.92,996.8,4597.12,Accepted,0.0,4597.12,Profit,10,October,4,2026-10,82.18
10967,2026-10-29 12:37:38.525473640,2026,Korangi,Womens Apparel,New Product,A,Regular Days,1,1025.88,637.07,182.54453946204515,1025.88,712.98,312.9,Accepted,0.0,312.9,Profit,10,October,4,2026-10,30.5
10968,2026-10-29 14:05:10.017223184,2026,Karachi South,Footwear,New Product,B,Festival Sale,3,1564.4,1397.65,212.6224092059199,4693.2,1486.07,3207.14,Accepted,0.0,3207.14,Profit,10,October,4,2026-10,68.34
10969,2026-10-29 15:32:41.508972728,2026,Korangi,Footwear,Existing Product,A,Regular Days,4,987.21,1313.23,203.23206366485235,3948.84,1397.74,2551.1,Accepted,0.0,2551.1,Profit,10,October,4,2026-10,64.6
10970,2026-10-29 17:00:13.000722264,2026,Keamari,Mens Apparel,Existing Product,B,Festival Sale,2,1267.07,961.84,202.38849666207057,2534.15,1046.01,1488.14,Accepted,0.0,1488.14,Profit,10,October,4,2026-10,58.72
10971,2026-10-29 18:27:44.492471808,2026,Karachi Central,Accessories,New Product,B,Festival Sale,3,1479.15,1153.13,208.8099459258993,4437.46,1239.96,3197.49,Accepted,0.0,3197.49,Profit,10,October,4,2026-10,72.06
10972,2026-10-29 19:55:15.984221352,2026,Karachi South,Footwear,Existing Product,A,Festival Sale,2,1658.8,858.72,184.4202168488227,3317.59,935.41,2382.19,Accepted,0.0,2382.19,Profit,10,October,4,2026-10,71.8
10973,2026-10-29 21:22:47.475970888,2026,Karachi East,Mens Apparel,Existing Product,A,Festival Sale,4,1831.37,599.65,212.4916105094873,7325.49,688.01,6637.48,Accepted,0.0,6637.48,Profit,10,October,4,2026-10,90.61
10974,2026-10-29 22:50:18.967720432,2026,Korangi,Mens Apparel,Existing Product,A,Festival Sale,3,581.35,1267.07,217.60157316335835,1744.04,1357.56,386.48,Refunded,1744.04,-1357.56,Loss,10,October,4,2026-10,-77.84
10975,2026-10-30 00:17:50.459469976,2026,Malir,Mens Apparel,Existing Product,B,Festival Sale,1,1404.72,1232.97,203.301703400851,1404.72,1317.52,87.2,Accepted,0.0,87.2,Profit,10,October,4,2026-10,6.21
10976,2026-10-30 01:45:21.951219520,2026,Karachi South,Womens Apparel,New Product,B,Festival Sale,3,1052.91,504.83,192.6181432892938,3158.74,584.93,2573.81,Accepted,0.0,2573.81,Profit,10,October,4,2026-10,81.48
10977,2026-10-30 03:12:53.442969056,2026,Karachi South,Mens Apparel,New Product,B,Regular Days,3,1435.07,1032.54,180.87221458523783,4305.22,1107.75,3197.47,Accepted,0.0,3197.47,Profit,10,October,4,2026-10,74.27
10978,2026-10-30 04:40:24.934718600,2026,Korangi,Mens Apparel,New Product,B,Regular Days,2,807.15,654.12,185.9213511219781,1614.3,731.43,882.87,Accepted,0.0,882.87,Profit,10,October,4,2026-10,54.69
10979,2026-10-30 06:07:56.426468144,2026,Korangi,Womens Apparel,Existing Product,A,Regular Days,3,1481.65,570.54,192.5625183982964,4444.94,650.61,3794.33,Accepted,0.0,3794.33,Profit,10,October,4,2026-10,85.36
10980,2026-10-30 07:35:27.918217680,2026,Korangi,Womens Apparel,New Product,A,Regular Days,2,1823.05,541.84,215.93874300207744,3646.11,631.64,3014.47,Accepted,0.0,3014.47,Profit,10,October,4,2026-10,82.68
10981,2026-10-30 09:02:59.409967224,2026,Keamari,Womens Apparel,Existing Product,A,Regular Days,4,1232.56,632.91,217.47391090905467,4930.23,723.35,4206.88,Accepted,0.0,4206.88,Profit,10,October,4,2026-10,85.33
10982,2026-10-30 10:30:30.901716768,2026,Korangi,Accessories,Existing Product,A,Regular Days,2,1329.87,1041.27,191.20347989569868,2659.73,1120.78,1538.95,Accepted,0.0,1538.95,Profit,10,October,4,2026-10,57.86
10983,2026-10-30 11:58:02.393466312,2026,Karachi South,Accessories,Existing Product,A,Regular Days,2,627.09,770.97,208.62394602557436,1254.18,857.73,396.45,Accepted,0.0,396.45,Profit,10,October,4,2026-10,31.61
10984,2026-10-30 13:25:33.885215848,2026,Karachi South,Mens Apparel,Existing Product,A,Festival Sale,1,1552.76,911.53,180.98922862366004,1552.76,986.79,565.97,Accepted,0.0,565.97,Profit,10,October,4,2026-10,36.45
10985,2026-10-30 14:53:05.376965392,2026,Karachi West,Mens Apparel,Existing Product,A,Festival Sale,3,1340.26,711.51,184.63104385568025,4020.78,788.28,3232.5,Accepted,0.0,3232.5,Profit,10,October,4,2026-10,80.39
10986,2026-10-30 16:20:36.868714936,2026,Korangi,Mens Apparel,Existing Product,A,Festival Sale,3,718.58,719.41,208.9883230630924,2155.73,806.31,1349.41,Accepted,0.0,1349.41,Profit,10,October,4,2026-10,62.6
10987,2026-10-30 17:48:08.360464472,2026,Karachi South,Footwear,Existing Product,A,Festival Sale,3,775.13,1020.06,187.90360946063188,2325.39,1098.2,1227.19,Accepted,0.0,1227.19,Profit,10,October,4,2026-10,52.77
10988,2026-10-30 19:15:39.852214016,2026,Karachi Central,Mens Apparel,Existing Product,A,Festival Sale,2,1681.25,835.01,207.51479785333524,3362.5,921.31,2441.2,Accepted,0.0,2441.2,Profit,10,October,4,2026-10,72.6
10989,2026-10-30 20:43:11.343963560,2026,Karachi South,Footwear,Existing Product,B,Regular Days,2,1712.44,505.66,212.02040054568363,3424.88,593.83,2831.05,Accepted,0.0,2831.05,Profit,10,October,4,2026-10,82.66
10990,2026-10-30 22:10:42.835713096,2026,Malir,Mens Apparel,New Product,A,Festival Sale,1,1416.78,1024.64,204.029525947942,1416.78,1109.48,307.3,Accepted,0.0,307.3,Profit,10,October,4,2026-10,21.69
10991,2026-10-30 23:38:14.327462640,2026,Karachi West,Womens Apparel,New Product,B,Festival Sale,1,766.81,756.42,208.85559330382708,766.81,843.27,-76.46,Accepted,0.0,-76.46,Loss,10,October,4,2026-10,-9.97
10992,2026-10-31 01:05:45.819212184,2026,Malir,Mens Apparel,Existing Product,B,Regular Days,3,1049.59,499.84,196.56076129114325,3148.76,581.58,2567.18,Accepted,0.0,2567.18,Profit,10,October,4,2026-10,81.53
10993,2026-10-31 02:33:17.310961728,2026,Karachi East,Womens Apparel,Existing Product,A,Festival Sale,4,600.89,650.38,193.54772391978173,2403.57,730.86,1672.71,Accepted,0.0,1672.71,Profit,10,October,4,2026-10,69.59
10994,2026-10-31 04:00:48.802711264,2026,Malir,Womens Apparel,Existing Product,B,Festival Sale,3,1186.4,603.39,190.10397878552857,3559.2,682.44,2876.76,Accepted,0.0,2876.76,Profit,10,October,4,2026-10,80.83
10995,2026-10-31 05:28:20.294460808,2026,Keamari,Mens Apparel,New Product,B,Festival Sale,2,1215.92,451.19,217.012793166276,2431.85,541.43,1890.42,Accepted,0.0,1890.42,Profit,10,October,4,2026-10,77.74
10996,2026-10-31 06:55:51.786210352,2026,Keamari,Mens Apparel,New Product,A,Regular Days,2,1088.26,545.59,211.66339643877896,2176.52,633.6,1542.92,Accepted,0.0,1542.92,Profit,10,October,4,2026-10,70.89
10997,2026-10-31 08:23:23.277959888,2026,Karachi Central,Accessories,New Product,B,Regular Days,1,644.14,931.07,218.8764596011859,644.14,1022.09,-377.95,Accepted,0.0,-377.95,Loss,10,October,4,2026-10,-58.68
10998,2026-10-31 09:50:54.769709432,2026,Karachi East,Accessories,Existing Product,B,Regular Days,2,726.89,1437.57,192.09091317446908,1453.79,1517.45,-63.66,Refunded,1453.79,-1517.45,Loss,10,October,4,2026-10,-104.38
10999,2026-10-31 11:18:26.261458976,2026,Karachi West,Footwear,Existing Product,B,Festival Sale,3,1061.23,1312.82,194.4004634380187,3183.69,1393.66,1790.04,Refunded,3183.69,-1393.66,Loss,10,October,4,2026-10,-43.77
11000,2026-10-31 12:45:57.753208512,2026,Karachi Central,Mens Apparel,Existing Product,A,Festival Sale,3,797.17,947.71,215.49028646289665,2391.51,1037.32,1354.2,Accepted,0.0,1354.2,Profit,10,October,4,2026-10,56.63
11001,2026-10-31 14:13:29.244958056,2026,Karachi East,Womens Apparel,New Product,A,Regular Days,4,1216.76,1088.26,182.28869817310257,4867.02,1164.06,3702.96,Accepted,0.0,3702.96,Profit,10,October,4,2026-10,76.08
11002,2026-10-31 15:41:00.736707600,2026,Karachi South,Womens Apparel,New Product,B,Festival Sale,2,1042.93,1179.33,198.58223036335716,2085.87,1261.91,823.96,Accepted,0.0,823.96,Profit,10,October,4,2026-10,39.5
11003,2026-10-31 17:08:32.228457144,2026,Keamari,Womens Apparel,New Product,A,Regular Days,4,689.47,1033.37,186.94614141725867,2757.87,1111.11,1646.76,Accepted,0.0,1646.76,Profit,10,October,4,2026-10,59.71
11004,2026-10-31 18:36:03.720206680,2026,Malir,Footwear,Existing Product,B,Regular Days,2,918.6,610.04,207.4909933982967,1837.19,696.32,1140.87,Accepted,0.0,1140.87,Profit,10,October,4,2026-10,62.1
11005,2026-10-31 20:03:35.211956224,2026,Karachi Central,Womens Apparel,New Product,A,Festival Sale,3,801.74,1083.69,203.46626519222696,2405.23,1168.3,1236.94,Accepted,0.0,1236.94,Profit,10,October,4,2026-10,51.43
11006,2026-10-31 21:31:06.703705768,2026,Karachi South,Accessories,Existing Product,A,Regular Days,1,1802.26,1208.44,214.37544437345463,1802.26,1297.59,504.68,Accepted,0.0,504.68,Profit,10,October,4,2026-10,28.0
11007,2026-10-31 22:58:38.195455304,2026,Karachi South,Mens Apparel,New Product,B,Festival Sale,3,944.38,1348.58,219.58544992608785,2833.14,1439.89,1393.25,Accepted,0.0,1393.25,Profit,10,October,4,2026-10,49.18
11008,2026-11-01 00:26:09.687204848,2026,Karachi West,Footwear,New Product,B,Festival Sale,2,1075.37,634.58,200.8996079626945,2150.74,718.12,1432.62,Accepted,0.0,1432.62,Profit,11,November,4,2026-11,66.61
11009,2026-11-01 01:53:41.178954392,2026,Malir,Footwear,Existing Product,A,Festival Sale,3,1665.87,1188.06,206.62372113123092,4997.6,1273.99,3723.61,Refunded,4997.6,-1273.99,Loss,11,November,4,2026-11,-25.49
11010,2026-11-01 03:21:12.670703936,2026,Karachi East,Mens Apparel,Existing Product,A,Festival Sale,2,1818.9,843.74,199.92830590937103,3637.79,926.88,2710.91,Accepted,0.0,2710.91,Profit,11,November,4,2026-11,74.52
11011,2026-11-01 04:48:44.162453472,2026,Karachi West,Mens Apparel,Existing Product,A,Regular Days,3,1276.64,1152.72,189.92062093951705,3829.91,1231.69,2598.22,Accepted,0.0,2598.22,Profit,11,November,4,2026-11,67.84
11012,2026-11-01 06:16:15.654203016,2026,Korangi,Womens Apparel,Existing Product,A,Regular Days,4,1744.04,1429.67,185.1486774207942,6976.18,1506.66,5469.52,Accepted,0.0,5469.52,Profit,11,November,4,2026-11,78.4
11013,2026-11-01 07:43:47.145952560,2026,Keamari,Footwear,Existing Product,A,Festival Sale,3,1667.11,705.27,184.8020274420161,5001.34,782.12,4219.22,Accepted,0.0,4219.22,Profit,11,November,4,2026-11,84.36
11014,2026-11-01 09:11:18.637702096,2026,Karachi South,Footwear,Existing Product,B,Regular Days,2,1353.15,1385.59,212.06208826803257,2706.3,1473.77,1232.53,Refunded,2706.3,-1473.77,Loss,11,November,4,2026-11,-54.46
11015,2026-11-01 10:38:50.129451640,2026,Korangi,Womens Apparel,Existing Product,A,Regular Days,4,1218.0,677.82,193.2047976873089,4872.01,758.17,4113.85,Accepted,0.0,4113.85,Profit,11,November,4,2026-11,84.44
11016,2026-11-01 12:06:21.621201184,2026,Karachi East,Mens Apparel,New Product,B,Regular Days,3,654.54,982.64,196.93853235421813,1963.61,1064.53,899.08,Accepted,0.0,899.08,Profit,11,November,4,2026-11,45.79
11017,2026-11-01 13:33:53.112950720,2026,Karachi South,Womens Apparel,Existing Product,B,Festival Sale,4,1055.82,1129.84,219.49378752801832,4223.3,1221.12,3002.18,Accepted,0.0,3002.18,Profit,11,November,4,2026-11,71.09
11018,2026-11-01 15:01:24.604700264,2026,Karachi Central,Footwear,New Product,B,Festival Sale,3,1631.77,886.58,196.118607915436,4895.3,968.13,3927.17,Accepted,0.0,3927.17,Profit,11,November,4,2026-11,80.22
11019,2026-11-01 16:28:56.096449808,2026,Malir,Womens Apparel,Existing Product,A,Regular Days,4,1510.76,994.28,208.6061108130032,6043.03,1081.03,4962.0,Refunded,6043.03,-1081.03,Loss,11,November,4,2026-11,-17.89
11020,2026-11-01 17:56:27.588199352,2026,Malir,Mens Apparel,Existing Product,B,Regular Days,4,815.47,466.58,186.595909934087,3261.87,544.17,2717.7,Accepted,0.0,2717.7,Profit,11,November,4,2026-11,83.32
11021,2026-11-01 19:23:59.079948888,2026,Karachi Central,Accessories,New Product,B,Festival Sale,4,1513.67,751.84,197.9615404235464,6054.67,834.16,5220.51,Accepted,0.0,5220.51,Profit,11,November,4,2026-11,86.22
11022,2026-11-01 20:51:30.571698432,2026,Karachi West,Footwear,Existing Product,B,Festival Sale,2,1522.82,1169.35,193.31861184498456,3045.63,1249.74,1795.89,Accepted,0.0,1795.89,Profit,11,November,4,2026-11,58.97
11023,2026-11-01 22:19:02.063447976,2026,Karachi Central,Mens Apparel,New Product,A,Regular Days,2,1342.76,1151.47,201.61827136701243,2685.51,1235.31,1450.2,Accepted,0.0,1450.2,Profit,11,November,4,2026-11,54.0
11024,2026-11-01 23:46:33.555197512,2026,Keamari,Womens Apparel,New Product,A,Regular Days,4,558.89,444.54,214.7285530140372,2235.57,533.83,1701.74,Accepted,0.0,1701.74,Profit,11,November,4,2026-11,76.12
11025,2026-11-02 01:14:05.046947056,2026,Malir,Accessories,Existing Product,B,Regular Days,4,1099.07,466.16,207.56496246224032,4396.29,552.47,3843.82,Accepted,0.0,3843.82,Profit,11,November,4,2026-11,87.43
11026,2026-11-02 02:41:36.538696600,2026,Karachi Central,Womens Apparel,Existing Product,B,Regular Days,4,842.08,1249.61,204.08957031951024,3368.33,1334.48,2033.85,Accepted,0.0,2033.85,Profit,11,November,4,2026-11,60.38
11027,2026-11-02 04:09:08.030446144,2026,Karachi South,Accessories,Existing Product,A,Regular Days,1,1249.61,781.37,205.9315028853298,1249.61,867.0,382.6,Accepted,0.0,382.6,Profit,11,November,4,2026-11,30.62
11028,2026-11-02 05:36:39.522195680,2026,Karachi South,Footwear,New Product,A,Regular Days,4,1614.3,823.37,190.94791412988985,6457.21,902.77,5554.43,Accepted,0.0,5554.43,Profit,11,November,4,2026-11,86.02
11029,2026-11-02 07:04:11.013945224,2026,Keamari,Mens Apparel,Existing Product,A,Festival Sale,2,512.73,1056.24,204.177679548202,1025.47,1141.15,-115.68,Accepted,0.0,-115.68,Loss,11,November,4,2026-11,-11.28
11030,2026-11-02 08:31:42.505694768,2026,Karachi West,Mens Apparel,Existing Product,B,Regular Days,3,578.85,1327.37,219.2940983658017,1736.56,1418.56,318.0,Accepted,0.0,318.0,Profit,11,November,4,2026-11,18.31
11031,2026-11-02 09:59:13.997444304,2026,Karachi South,Accessories,New Product,B,Festival Sale,2,1054.58,854.14,198.5081019664654,2109.15,936.69,1172.47,Refunded,2109.15,-936.69,Loss,11,November,4,2026-11,-44.41
11032,2026-11-02 11:26:45.489193848,2026,Karachi East,Accessories,Existing Product,A,Festival Sale,2,834.6,784.7,200.2206263812335,1669.19,867.96,801.24,Accepted,0.0,801.24,Profit,11,November,4,2026-11,48.0
11033,2026-11-02 12:54:16.980943392,2026,Malir,Accessories,New Product,A,Festival Sale,1,1026.72,813.8,180.01392381291043,1026.72,888.66,138.05,Accepted,0.0,138.05,Profit,11,November,4,2026-11,13.45
11034,2026-11-02 14:21:48.472692928,2026,Malir,Mens Apparel,New Product,A,Regular Days,4,1405.55,571.78,200.14166784990616,5622.19,655.01,4967.18,Accepted,0.0,4967.18,Profit,11,November,4,2026-11,88.35
11035,2026-11-02 15:49:19.964442472,2026,Karachi West,Accessories,Existing Product,A,Regular Days,3,940.64,1109.88,199.54720898387245,2821.91,1192.86,1629.04,Accepted,0.0,1629.04,Profit,11,November,4,2026-11,57.73
11036,2026-11-02 17:16:51.456192016,2026,Karachi West,Footwear,Existing Product,A,Regular Days,3,745.19,1369.37,197.17307112131812,2235.57,1451.36,784.21,Accepted,0.0,784.21,Profit,11,November,4,2026-11,35.08
11037,2026-11-02 18:44:22.947941560,2026,Karachi East,Womens Apparel,Existing Product,A,Regular Days,4,1164.78,785.94,210.97151872223117,4659.1,873.67,3785.43,Accepted,0.0,3785.43,Profit,11,November,4,2026-11,81.25
11038,2026-11-02 20:11:54.439691096,2026,Keamari,Mens Apparel,New Product,B,Festival Sale,3,1340.26,1299.09,189.8673437843529,4020.78,1378.05,2642.74,Accepted,0.0,2642.74,Profit,11,November,4,2026-11,65.73
11039,2026-11-02 21:39:25.931440640,2026,Karachi South,Footwear,Existing Product,A,Festival Sale,1,1149.81,775.96,200.08248341458432,1149.81,859.17,290.64,Accepted,0.0,290.64,Profit,11,November,4,2026-11,25.28
11040,2026-11-02 23:06:57.423190184,2026,Karachi West,Accessories,Existing Product,B,Regular Days,3,1176.0,565.13,186.00993455947065,3528.01,642.48,2885.53,Refunded,3528.01,-642.48,Loss,11,November,4,2026-11,-18.21
11041,2026-11-03 00:34:28.914939720,2026,Karachi Central,Womens Apparel,Existing Product,B,Festival Sale,2,1603.07,942.72,206.86655209400809,3206.15,1028.74,2177.41,Accepted,0.0,2177.41,Profit,11,November,4,2026-11,67.91
11042,2026-11-03 02:02:00.406689264,2026,Karachi West,Mens Apparel,New Product,B,Regular Days,3,1190.14,1176.42,186.17614534628453,3570.43,1253.84,2316.59,Accepted,0.0,2316.59,Profit,11,November,4,2026-11,64.88
11043,2026-11-03 03:29:31.898438808,2026,Karachi West,Mens Apparel,New Product,A,Festival Sale,1,1545.27,827.11,181.9587232285073,1545.27,902.78,642.49,Accepted,0.0,642.49,Profit,11,November,4,2026-11,41.58
11044,2026-11-03 04:57:03.390188352,2026,Karachi East,Footwear,Existing Product,B,Regular Days,4,1620.54,804.66,196.6789070078876,6482.16,886.44,5595.71,Accepted,0.0,5595.71,Profit,11,November,4,2026-11,86.32
11045,2026-11-03 06:24:34.881937888,2026,Karachi West,Footwear,Existing Product,A,Regular Days,4,1112.8,1418.44,203.26485744455184,4451.18,1502.97,2948.22,Accepted,0.0,2948.22,Profit,11,November,4,2026-11,66.23
11046,2026-11-03 07:52:06.373687432,2026,Keamari,Mens Apparel,Existing Product,B,Regular Days,1,973.07,872.44,180.4133794435147,973.07,947.46,25.61,Accepted,0.0,25.61,Profit,11,November,4,2026-11,2.63
11047,2026-11-03 09:19:37.865436976,2026,Keamari,Footwear,Existing Product,A,Regular Days,1,1196.8,1046.68,201.9887834410337,1196.8,1130.67,66.12,Accepted,0.0,66.12,Profit,11,November,4,2026-11,5.52
11048,2026-11-03 10:47:09.357186512,2026,Karachi Central,Womens Apparel,Existing Product,B,Regular Days,4,1541.11,987.21,200.8100701774182,6164.45,1070.72,5093.74,Accepted,0.0,5093.74,Profit,11,November,4,2026-11,82.63
11049,2026-11-03 12:14:40.848936056,2026,Karachi South,Accessories,New Product,A,Regular Days,4,1006.76,657.03,213.7276430801745,4027.02,745.91,3281.11,Accepted,0.0,3281.11,Profit,11,November,4,2026-11,81.48
11050,2026-11-03 13:42:12.340685600,2026,Keamari,Womens Apparel,New Product,A,Festival Sale,1,850.4,1337.35,182.5766038746197,850.4,1413.27,-562.88,Accepted,0.0,-562.88,Loss,11,November,4,2026-11,-66.19
11051,2026-11-03 15:09:43.832435136,2026,Karachi East,Footwear,Existing Product,B,Regular Days,2,1850.5,675.33,187.61983689945424,3701.0,753.35,2947.65,Accepted,0.0,2947.65,Profit,11,November,4,2026-11,79.64
11052,2026-11-03 16:37:15.324184680,2026,Karachi West,Mens Apparel,Existing Product,B,Regular Days,4,830.85,885.75,188.987641609996,3323.42,964.33,2359.08,Accepted,0.0,2359.08,Profit,11,November,4,2026-11,70.98
11053,2026-11-03 18:04:46.815934224,2026,Karachi Central,Accessories,Existing Product,B,Regular Days,4,1521.98,449.94,205.6683310307683,6087.94,535.47,5552.47,Accepted,0.0,5552.47,Profit,11,November,4,2026-11,91.2
11054,2026-11-03 19:32:18.307683768,2026,Korangi,Womens Apparel,Existing Product,A,Regular Days,3,1756.52,1394.74,219.5481584133433,5269.56,1486.03,3783.53,Accepted,0.0,3783.53,Profit,11,November,4,2026-11,71.8
11055,2026-11-03 20:59:49.799433304,2026,Karachi East,Accessories,Existing Product,B,Regular Days,4,1349.41,735.63,194.3554610610892,5397.64,816.45,4581.19,Accepted,0.0,4581.19,Profit,11,November,4,2026-11,84.87
11056,2026-11-03 22:27:21.291182848,2026,Karachi Central,Mens Apparel,New Product,B,Regular Days,2,524.79,948.95,203.86574734104232,1049.59,1033.73,15.86,Accepted,0.0,15.86,Profit,11,November,4,2026-11,1.51
11057,2026-11-03 23:54:52.782932392,2026,Karachi West,Footwear,Existing Product,A,Regular Days,1,769.31,1385.59,208.76793818891483,769.31,1472.4,-703.09,Accepted,0.0,-703.09,Loss,11,November,4,2026-11,-91.39
11058,2026-11-04 01:22:24.274681928,2026,Karachi Central,Mens Apparel,Existing Product,A,Regular Days,4,1303.67,1386.42,191.6544827741808,5214.67,1466.12,3748.55,Accepted,0.0,3748.55,Profit,11,November,4,2026-11,71.88
11059,2026-11-04 02:49:55.766431472,2026,Karachi West,Footwear,New Product,B,Festival Sale,3,1038.78,1195.96,187.9038285328405,3116.33,1274.1,1842.22,Accepted,0.0,1842.22,Profit,11,November,4,2026-11,59.12
11060,2026-11-04 04:17:27.258181016,2026,Malir,Accessories,Existing Product,A,Regular Days,4,1438.82,1061.65,198.55636890808256,5755.26,1144.21,4611.05,Accepted,0.0,4611.05,Profit,11,November,4,2026-11,80.12
11061,2026-11-04 05:44:58.749930560,2026,Keamari,Womens Apparel,New Product,B,Regular Days,3,608.79,1108.64,198.96067963812743,1826.38,1191.37,635.01,Accepted,0.0,635.01,Profit,11,November,4,2026-11,34.77
11062,2026-11-04 07:12:30.241680096,2026,Karachi East,Footwear,New Product,B,Regular Days,4,642.06,1066.22,181.28993279904455,2568.24,1141.61,1426.64,Accepted,0.0,1426.64,Profit,11,November,4,2026-11,55.55
11063,2026-11-04 08:40:01.733429640,2026,Karachi East,Womens Apparel,New Product,B,Regular Days,1,1691.23,489.03,190.81023978393785,1691.23,568.38,1122.85,Refunded,1691.23,-568.38,Loss,11,November,4,2026-11,-33.61
